Rank,Name,Ticker,Sector,Industry,Revenue,Profit
353,Expedia Group,EXPE,Consumer Cyclical,Travel Services,"$11,667",$352
354,Caesars Entertainment,CZR,Consumer Cyclical,Resorts & Casinos,"$11,647",-$899
355,United Rentals,URI,Industrials,Rental & Leasing Services,"$11,642","$2,105"
356,Apollo Global Management,APO,Financial Services,Asset Management,"$11,627","-$3,213"
357,DaVita,DVA,Healthcare,Medical Care Facilities,"$11,610",$560
358,Hess,HES,Energy,Oil & Gas E&P,"$11,570","$2,096"
359,Fidelity National Financial,FNF,Financial Services,Insurance - Specialty,"$11,556","$1,136"
360,Conagra Brands,CAG,Consumer Defensive,Packaged Foods,"$11,536",$888
361,Univar Solutions,UNVR,,,"$11,475",$545
362,Auto-Owners Insurance,,,,"$11,407",-$55
363,Raymond James Financial,RJF,Financial Services,Capital Markets,"$11,308","$1,509"
364,Seaboard,SEB,Industrials,Conglomerates,"$11,243",$580
365,CF Industries Holdings,CF,Basic Materials,Agricultural Inputs,"$11,186","$3,346"
366,S&P Global,SPGI,Financial Services,Financial Data & Stock Exchanges,"$11,181","$3,248"
367,W.R. Berkley,WRB,Financial Services,Insurance - Property & Casualty,"$11,167","$1,381"
368,Advance Auto Parts,AAP,Consumer Cyclical,Specialty Retail,"$11,155",$502
369,EMCOR Group,EME,Industrials,Engineering & Construction,"$11,076",$406
370,Williams,WMB,Energy,Oil & Gas Midstream,"$10,965","$2,049"
371,Interpublic Group,IPG,Communication Services,Advertising Agencies,"$10,928",$938
372,TravelCenters of America,TA,,,"$10,845",$164
373,American Tower,AMT,Real Estate,REIT - Specialty,"$10,711","$1,766"
374,Molson Coors Beverage,TAP,Consumer Defensive,Beverages - Brewers,"$10,701",-$175
375,Huntington Ingalls Industries,HII,Industrials,Aerospace & Defense,"$10,676",$579
376,NVR,NVR,Consumer Cyclical,Residential Construction,"$10,580","$1,726"
377,Eastman Chemical,EMN,Basic Materials,Specialty Chemicals,"$10,580",$793
378,Graybar Electric,,,,"$10,534",$453
379,Insight Enterprises,NSIT,Technology,Electronics & Computer Distribution,"$10,431",$281
380,Hershey,HSY,Consumer Defensive,Confectioners,"$10,419","$1,645"
381,News Corp.,NWSA,Communication Services,Entertainment,"$10,385",$623
382,Toll Brothers,TOL,Consumer Cyclical,Residential Construction,"$10,276","$1,287"
383,Ulta Beauty,ULTA,Consumer Cyclical,Specialty Retail,"$10,209","$1,242"
384,Assurant,AIZ,Financial Services,Insurance - Specialty,"$10,193",$277
385,Weyerhaeuser,WY,Real Estate,REIT - Specialty,"$10,184","$1,880"
386,Biogen,BIIB,Healthcare,Drug Manufacturers - General,"$10,173","$3,047"
387,Dana,DAN,Consumer Cyclical,Auto Parts,"$10,156",-$242
388,UGI,UGI,Utilities,Utilities - Regulated Gas,"$10,106","$1,073"
389,Chewy,CHWY,Consumer Cyclical,Internet Retail,"$10,099",$49
390,Owens & Minor,OMI,Healthcare,Medical Distribution,"$9,956",$22
391,Quest Diagnostics,DGX,Healthcare,Diagnostics & Research,"$9,883",$946
392,Public Service Enterprise Group,PEG,Utilities,Utilities - Regulated Electric,"$9,800","$1,031"
393,Ebay,EBAY,Consumer Cyclical,Internet Retail,"$9,795","-$1,269"
394,MasTec,MTZ,Industrials,Engineering & Construction,"$9,778",$33
395,Owens Corning,OC,Industrials,Building Products & Equipment,"$9,761","$1,241"
396,Celanese,CE,Basic Materials,Chemicals,"$9,673","$1,894"
397,Altice USA,ATUS,Communication Services,Telecom Services,"$9,648",$195
398,Alaska Air Group,ALK,Industrials,Airlines,"$9,646",$58
399,SpartanNash,SPTN,Consumer Defensive,Food Distribution,"$9,643",$35
400,Diamondback Energy,FANG,Energy,Oil & Gas E&P,"$9,643","$4,386"
401,Intercontinental Exchange,ICE,Financial Services,Financial Data & Stock Exchanges,"$9,636","$1,446"
402,Darden Restaurants,DRI,Consumer Cyclical,Restaurants,"$9,630",$953
403,UFP Industries,UFPI,Basic Materials,Lumber & Wood Production,"$9,627",$693
404,WEC Energy Group,WEC,Utilities,Utilities - Regulated Electric,"$9,597","$1,408"
405,Yum China Holdings,YUMC,Consumer Cyclical,Restaurants,"$9,569",$442
406,EnLink Midstream,ENLC,Energy,Oil & Gas Midstream,"$9,542",$361
407,Continental Resources,,,,"$9,474","$4,025"
408,Newell Brands,NWL,Consumer Defensive,Household & Personal Products,"$9,459",$197
409,Graphic Packaging Holding,GPK,Consumer Cyclical,Packaging & Containers,"$9,440",$522
410,Olin,OLN,Basic Materials,Specialty Chemicals,"$9,376","$1,327"
411,Fifth Third Bancorp,FITB,Financial Services,Banks - Regional,"$9,353","$2,446"
412,Thrivent Financial for Lutherans,,,,"$9,347","$1,085"
413,CenterPoint Energy,CNP,Utilities,Utilities - Regulated Electric,"$9,321","$1,057"
414,Erie Insurance Group,,,,"$9,296",-$577
415,CommScope Holding,COMM,Technology,Communication Equipment,"$9,228","-$1,287"
416,KLA,KLAC,Technology,Semiconductor Equipment & Materials,"$9,212","$3,322"
417,JetBlue Airways,JBLU,Industrials,Airlines,"$9,158",-$362
418,Motorola Solutions,MSI,Technology,Communication Equipment,"$9,112","$1,363"
419,Citizens Financial Group,CFG,Financial Services,Banks - Regional,"$9,069","$2,073"
420,Coterra Energy,CTRA,Energy,Oil & Gas E&P,"$9,051","$4,065"
421,Avery Dennison,AVY,Consumer Cyclical,Packaging & Containers,"$9,039",$757
422,PVH,PVH,Consumer Cyclical,Apparel Manufacturing,"$9,024",$200
423,GXO Logistics,GXO,Industrials,Integrated Freight & Logistics,"$8,993",$197
424,Polaris,PII,Consumer Cyclical,Recreational Vehicles,"$8,987",$447
425,Global Payments,GPN,Industrials,Specialty Business Services,"$8,976",$112
426,Arconic,ARNC,,,"$8,961",-$182
427,Vertex Pharmaceuticals,VRTX,Healthcare,Biotechnology,"$8,931","$3,322"
428,Commercial Metals,CMC,Basic Materials,Steel,"$8,914","$1,217"
429,Autoliv,ALV,Consumer Cyclical,Auto Parts,"$8,842",$423
430,Constellation Brands,STZ,Consumer Defensive,Beverages - Wineries & Distilleries,"$8,821",-$40
431,Hilton Worldwide Holdings,HLT,Consumer Cyclical,Lodging,"$8,773","$1,255"
432,Foot Locker,FL,Consumer Cyclical,Apparel Retail,"$8,759",$342
433,Huntsman,HUN,Basic Materials,Chemicals,"$8,715",$460
434,Burlington Stores,BURL,Consumer Cyclical,Apparel Retail,"$8,703",$230
435,Hertz Global Holdings,HTZ,Industrials,Rental & Leasing Services,"$8,685","$2,059"
436,Masco,MAS,Industrials,Building Products & Equipment,"$8,680",$844
437,Williams-Sonoma,WSM,Consumer Cyclical,Specialty Retail,"$8,674","$1,128"
438,Chipotle Mexican Grill,CMG,Consumer Cyclical,Restaurants,"$8,635",$899
439,M&T Bank,MTB,Financial Services,Banks - Regional,"$8,604","$1,992"
440,LPL Financial Holdings,LPLA,Financial Services,Capital Markets,"$8,601",$846
441,CMS Energy,CMS,Utilities,Utilities - Regulated Electric,"$8,596",$837
442,Campbell Soup,CPB,Consumer Defensive,Packaged Foods,"$8,562",$757
443,Arthur J. Gallagher,AJG,Financial Services,Insurance Brokers,"$8,551","$1,114"
444,Blackstone,BX,Financial Services,Asset Management,"$8,518","$1,748"
445,Dover,DOV,Industrials,Specialty Industrial Machinery,"$8,508","$1,065"
446,ODP,ODP,Consumer Cyclical,Specialty Retail,"$8,491",$166
447,Packaging Corp. of America,PKG,Consumer Cyclical,Packaging & Containers,"$8,478","$1,030"
448,Brighthouse Financial,BHF,Financial Services,Insurance - Life,"$8,473",$5
449,Beacon Roofing Supply,BECN,Industrials,Industrial Distribution,"$8,430",$458
450,Airbnb,ABNB,Consumer Cyclical,Travel Services,"$8,399","$1,893"
451,Boise Cascade,BCC,Basic Materials,Building Materials,"$8,387",$858
452,Booz Allen Hamilton Holding,BAH,Industrials,Consulting Services,"$8,364",$467
453,Westinghouse Air Brake Technologies,WAB,Industrials,Railroads,"$8,362",$633
454,ON Semiconductor,ON,Technology,Semiconductors,"$8,326","$1,902"
455,Oshkosh,OSK,Industrials,Farm & Heavy Construction Machinery,"$8,282",$174
456,Franklin Resources,BEN,Financial Services,Asset Management,"$8,275","$1,292"
457,Taylor Morrison Home,TMHC,Consumer Cyclical,Residential Construction,"$8,225","$1,053"
458,A-Mark Precious Metals,AMRK,Financial Services,Capital Markets,"$8,159",$133
459,KeyCorp,KEY,Financial Services,Banks - Regional,"$8,130","$1,917"
460,ARKO,ARKO,Consumer Cyclical,Specialty Retail,"$8,128",$72
461,Lululemon athletica,LULU,Consumer Cyclical,Apparel Retail,"$8,111",$855
462,Old Republic International,ORI,Financial Services,Insurance - Diversified,"$8,084",$686
463,Zoetis,ZTS,Healthcare,Drug Manufacturers - Specialty & Generic,"$8,080","$2,114"
464,Marathon Oil,MRO,Energy,Oil & Gas E&P,"$8,036","$3,612"
465,J.M. Smucker,SJM,Consumer Defensive,Packaged Foods,"$7,999",$632
466,Huntington Bancshares,HBAN,Financial Services,Banks - Regional,"$7,950","$2,238"
467,NGL Energy Partners,NGL,Energy,Oil & Gas Midstream,"$7,948",-$185
468,Ingredion,INGR,Consumer Defensive,Packaged Foods,"$7,946",$492
469,Fortune Brands Innovations,FBIN,Industrials,Building Products & Equipment,"$7,923",$687
470,PPL,PPL,Utilities,Utilities - Regulated Electric,"$7,902",$756
471,Sanmina,SANM,Technology,Electronic Components,"$7,891",$256
472,Bed Bath & Beyond,BBBY,,,"$7,868",-$560
473,Cintas,CTAS,Industrials,Specialty Business Services,"$7,855","$1,236"
474,NCR,NCR,,,"$7,844",$60
475,ABM Industries,ABM,Industrials,Specialty Business Services,"$7,807",$230
476,Rockwell Automation,ROK,Industrials,Specialty Industrial Machinery,"$7,760",$932
477,Northern Trust,NTRS,Financial Services,Asset Management,"$7,752","$1,336"
478,XPO,XPO,Industrials,Trucking,"$7,718",$666
479,Science Applications International,SAIC,Technology,Information Technology Services,"$7,704",$300
480,Ameren,AEE,Utilities,Utilities - Regulated Electric,"$7,662","$1,074"
481,First American Financial,FAF,Financial Services,Insurance - Specialty,"$7,605",$263
482,Bath & Body Works,BBWI,Consumer Cyclical,Specialty Retail,"$7,560",$800
483,Regions Financial,RF,Financial Services,Banks - Regional,"$7,531","$2,245"
484,Activision Blizzard,ATVI,,,"$7,528","$1,513"
485,Avantor,AVTR,Basic Materials,Specialty Chemicals,"$7,512",$687
486,Genworth Financial,GNW,Financial Services,Insurance - Life,"$7,507",$609
487,EQT,EQT,Energy,Oil & Gas E&P,"$7,498","$1,771"
488,Skechers U.S.A.,SKX,Consumer Cyclical,Footwear & Accessories,"$7,445",$373
489,Landstar System,LSTR,Industrials,Integrated Freight & Logistics,"$7,440",$431
490,Knight-Swift Transportation Holdings,KNX,Industrials,Trucking,"$7,429",$771
491,SVB Financial Group,SIVBQ,Financial Services,Banks - Regional,"$7,401","$1,672"
492,Par Pacific Holdings,PARR,Energy,Oil & Gas Refining & Marketing,"$7,322",$364
493,Albemarle,ALB,Basic Materials,Specialty Chemicals,"$7,320","$2,690"
494,Vulcan Materials,VMC,Basic Materials,Building Materials,"$7,315",$576
495,Watsco,WSO,Industrials,Industrial Distribution,"$7,274",$601
496,KKR,KKR,Financial Services,Asset Management,"$7,273",-$841
497,Equinix,EQIX,Real Estate,REIT - Specialty,"$7,263",$704
498,Sonoco Products,SON,Consumer Cyclical,Packaging & Containers,"$7,251",$466
499,ServiceNow,NOW,Technology,Software - Application,"$7,245",$325
500,Robert Half International,RHI,Industrials,Staffing & Employment Services,"$7,238",$658
