Rank,Name,Ticker,Sector,Industry,Revenue,Profit
349,KKR,KKR,Financial Services,Asset Management,"9,120.30","2,005.00"
350,AGCO,AGCO,Industrials,Farm & Heavy Construction Machinery,"9,041.40",125.2
351,Alleghany,Y,,,"9,040.70",857.8
352,Icahn Enterprises,IEP,Energy,Oil & Gas Refining & Marketing,"8,992.00","-1,098.00"
353,Voya Financial,VOYA,Financial Services,Financial Conglomerates,"8,942.00",-351
354,Ryder System,R,Industrials,Rental & Leasing Services,"8,925.80",-24.4
355,Air Products & Chemicals,APD,Basic Materials,Specialty Chemicals,"8,918.90","1,760.00"
356,Mosaic,MOS,Basic Materials,Agricultural Inputs,"8,906.30","-1,067.40"
357,Huntington Ingalls Industries,HII,Industrials,Aerospace & Defense,"8,899.00",549
358,Berry Global Group,BERY,Consumer Cyclical,Packaging & Containers,"8,878.00",404
359,Anixter International,AXE,,,"8,845.60",262.9
360,Alaska Air Group,ALK,Industrials,Airlines,"8,781.00",769
361,Yum China Holdings,YUMC,Consumer Cyclical,Restaurants,"8,776.00",713
362,Dick's Sporting Goods,DKS,Consumer Cyclical,Specialty Retail,"8,750.70",297.5
363,Caesars Entertainment,CZR,Consumer Cyclical,Resorts & Casinos,"8,742.00","-1,195.00"
364,Genworth Financial,GNW,Financial Services,Insurance - Life,"8,681.00",343
365,Targa Resources,TRGP,Energy,Oil & Gas Midstream,"8,671.10",-209.2
366,Coty,COTY,Consumer Defensive,Household & Personal Products,"8,648.50","-3,784.20"
367,Dana,DAN,Consumer Cyclical,Auto Parts,"8,620.00",226
368,Thrivent Financial for Lutherans,,,,"8,611.70",968.1
369,Autoliv,ALV,Consumer Cyclical,Auto Parts,"8,547.60",461.5
370,SpartanNash,SPTN,Consumer Defensive,Food Distribution,"8,536.10",5.7
371,Eversource Energy,ES,Utilities,Utilities - Regulated Electric,"8,526.50",909.1
372,Darden Restaurants,DRI,Consumer Cyclical,Restaurants,"8,510.40",713.4
373,Chesapeake Energy,CHK,Energy,Oil & Gas E&P,"8,489.00",-308
374,National Oilwell Varco,NOV,Energy,Oil & Gas Equipment & Services,"8,479.00","-6,095.00"
375,Fidelity National Financial,FNF,Financial Services,Insurance - Specialty,"8,469.00","1,062.00"
376,Erie Insurance Group,,,,"8,443.30",551
377,Oshkosh,OSK,Industrials,Farm & Heavy Construction Machinery,"8,382.00",579.4
378,Casey's General Stores,CASY,Consumer Cyclical,Specialty Retail,"8,364.90",203.9
379,WESCO International,WCC,Industrials,Industrial Distribution,"8,358.90",223.4
380,Tractor Supply,TSCO,Consumer Cyclical,Specialty Retail,"8,351.90",562.4
381,CommScope Holding,COMM,Technology,Communication Equipment,"8,345.10",-929.5
382,Huntsman,HUN,Basic Materials,Chemicals,"8,342.00",562
383,American Financial Group,AFG,Financial Services,Insurance - Property & Casualty,"8,237.00",897
384,Masco,MAS,Industrials,Building Products & Equipment,"8,235.00",935
385,Sanmina,SANM,Technology,Electronic Components,"8,233.90",141.5
386,Amphenol,APH,Technology,Electronic Components,"8,225.40","1,155.00"
387,Williams,WMB,Energy,Oil & Gas Midstream,"8,201.00",850
388,Westinghouse Air Brake,WAB,Industrials,Railroads,"8,200.00",326.7
389,Expeditors Intl. of Washington,EXPD,Industrials,Integrated Freight & Logistics,"8,175.40",590.4
390,Andersons,ANDE,Consumer Defensive,Food Distribution,"8,170.20",18.3
391,Westlake Chemical,WLK,Basic Materials,Specialty Chemicals,"8,118.00",421
392,Constellation Brands,STZ,Consumer Defensive,Beverages - Wineries & Distilleries,"8,116.00","3,435.90"
393,Frontier Communications,FYBR,Communication Services,Telecom Services,"8,107.00","-5,911.00"
394,JetBlue Airways,JBLU,Industrials,Airlines,"8,094.00",569
395,Citizens Financial Group,CFG,Financial Services,Banks - Regional,"8,066.00","1,791.00"
396,Raymond James Financial,RJF,Financial Services,Capital Markets,"8,023.00","1,034.00"
397,Foot Locker,FL,Consumer Cyclical,Apparel Retail,"8,005.00",491
398,Hershey,HSY,Consumer Defensive,Confectioners,"7,986.30","1,149.70"
399,Zimmer Biomet Holdings,ZBH,Healthcare,Medical Devices,"7,982.20","1,131.60"
400,Cincinnati Financial,CINF,Financial Services,Insurance - Property & Casualty,"7,924.20","1,997.40"
401,Western & Southern Financial Group,,,,"7,920.50",244.9
402,W.R. Berkley,WRB,Financial Services,Insurance - Property & Casualty,"7,902.20",681.9
403,Motorola Solutions,MSI,Technology,Communication Equipment,"7,887.00",868
404,Thor Industries,THO,Consumer Cyclical,Recreational Vehicles,"7,864.80",133.3
405,Regeneron Pharmaceuticals,REGN,Healthcare,Biotechnology,"7,863.40","2,115.80"
406,Spirit AeroSystems Holdings,SPR,Industrials,Aerospace & Defense,"7,863.10",530.1
407,J.M. Smucker,SJM,Consumer Defensive,Packaged Foods,"7,838.00",514.4
408,PPL,PPL,Utilities,Utilities - Regulated Electric,"7,769.00","1,746.00"
409,Insight Enterprises,NSIT,Technology,Electronics & Computer Distribution,"7,731.20",159.4
410,Quest Diagnostics,DGX,Healthcare,Diagnostics & Research,"7,726.00",858
411,KeyCorp,KEY,Financial Services,Banks - Regional,"7,694.00","1,717.00"
412,Veritiv,VRTV,,,"7,659.40",-29.5
413,DCP Midstream,DCP,,,"7,625.00",17
414,American Tower,AMT,Real Estate,REIT - Specialty,"7,580.30","1,887.80"
415,Graybar Electric,,,,"7,523.90",144.5
416,WEC Energy Group,WEC,Utilities,Utilities - Regulated Electric,"7,523.10","1,134.00"
417,NVR,NVR,Consumer Cyclical,Residential Construction,"7,428.40",878.5
418,Ulta Beauty,ULTA,Consumer Cyclical,Specialty Retail,"7,398.10",705.9
419,Devon Energy,DVN,Energy,Oil & Gas E&P,"7,372.00",-355
420,Blackstone Group,BX,Financial Services,Asset Management,"7,338.30","2,049.70"
421,Dean Foods,DFODQ,,,"7,328.70",-499.9
422,Fortive,FTV,Technology,Scientific & Technical Instruments,"7,326.10",738.9
423,UGI,UGI,Utilities,Utilities - Regulated Gas,"7,320.40",256.2
424,Burlington Stores,BURL,Consumer Cyclical,Apparel Retail,"7,286.40",465.1
425,Builders FirstSource,BLDR,Industrials,Building Products & Equipment,"7,280.40",221.8
426,Toll Brothers,TOL,Consumer Cyclical,Residential Construction,"7,224.00",590
427,Old Republic International,ORI,Financial Services,Insurance - Diversified,"7,213.70","1,056.40"
428,Asbury Automotive Group,ABG,Consumer Cyclical,Auto & Truck Dealerships,"7,210.30",184.4
429,Arthur J. Gallagher,AJG,Financial Services,Insurance Brokers,"7,195.00",668.8
430,MasTec,MTZ,Industrials,Engineering & Construction,"7,183.20",392.3
431,Owens Corning,OC,Industrials,Building Products & Equipment,"7,160.00",405
432,Magellan Health,MGLN,,,"7,159.40",55.9
433,Dover,DOV,Industrials,Specialty Industrial Machinery,"7,136.40",677.9
434,Beacon Roofing Supply,BECN,Industrials,Industrial Distribution,"7,105.20",-10.6
435,Avery Dennison,AVY,Consumer Cyclical,Packaging & Containers,"7,070.10",303.6
436,Hanesbrands,HBI,Consumer Cyclical,Apparel Manufacturing,"6,966.90",600.7
437,Packaging Corp. of America,PKG,Consumer Cyclical,Packaging & Containers,"6,964.30",696.4
438,M&T Bank,MTB,Financial Services,Banks - Regional,"6,941.30","1,929.10"
439,NCR,NCR,,,"6,915.00",564
440,Northern Trust,NTRS,Financial Services,Asset Management,"6,895.10","1,492.20"
441,Cintas,CTAS,Industrials,Specialty Business Services,"6,892.30",885
442,Polaris,PII,Consumer Cyclical,Recreational Vehicles,"6,863.40",324
443,CMS Energy,CMS,Utilities,Utilities - Regulated Electric,"6,845.00",680
444,Seaboard,SEB,Industrials,Conglomerates,"6,840.00",283
445,Intuit,INTU,Technology,Software - Application,"6,784.00","1,557.00"
446,Regions Financial,RF,Financial Services,Banks - Regional,"6,755.00","1,582.00"
447,FM Global,,,,"6,743.10","2,479.30"
448,Advanced Micro Devices,AMD,Technology,Semiconductors,"6,731.00",341
449,Ovintiv,OVV,Energy,Oil & Gas E&P,"6,726.00",234
450,Booz Allen Hamilton Holding,BAH,Industrials,Consulting Services,"6,704.00",418.5
451,S&P Global,SPGI,Financial Services,Financial Data & Stock Exchanges,"6,699.00","2,123.00"
452,Rockwell Automation,ROK,Industrials,Specialty Industrial Machinery,"6,694.80",695.8
453,O-I Glass,OI,Consumer Cyclical,Packaging & Containers,"6,691.00",-400
454,Wynn Resorts,WYNN,Consumer Cyclical,Resorts & Casinos,"6,611.10",123
455,Securian Financial Group,,,,"6,600.60",434.8
456,Alliance Data Systems,BFH,Financial Services,Credit Services,"6,580.90",278
457,Weyerhaeuser,WY,Real Estate,REIT - Specialty,"6,554.00",-76
457,Brighthouse Financial,BHF,Financial Services,Insurance - Life,"6,554.00",-740
459,Intercontinental Exchange,ICE,Financial Services,Financial Data & Stock Exchanges,"6,547.00","1,933.00"
460,American Axle & Manufacturing,AXL,Consumer Cyclical,Auto Parts,"6,530.90",-484.5
461,Hess,HES,Energy,Oil & Gas E&P,"6,510.00",-408
462,ABM Industries,ABM,Industrials,Specialty Business Services,"6,498.60",127.4
463,Activision Blizzard,ATVI,,,"6,489.00","1,503.00"
464,GameStop,GME,Consumer Cyclical,Specialty Retail,"6,466.00",-470.9
465,Apache,APA,Energy,Oil & Gas E&P,"6,411.00","-3,553.00"
466,Science Applications International,SAIC,Technology,Information Technology Services,"6,379.00",226
467,AK Steel Holding,,,,"6,359.40",11.2
468,Dillard's,DDS,Consumer Cyclical,Department Stores,"6,343.20",111.1
469,Ralph Lauren,RL,Consumer Cyclical,Apparel Manufacturing,"6,313.00",430.9
470,Celanese,CE,Basic Materials,Chemicals,"6,297.00",852
471,R.R. Donnelley & Sons,RRD,,,"6,276.20",-93.2
472,Zoetis,ZTS,Healthcare,Drug Manufacturers - Specialty & Generic,"6,260.00","1,500.00"
473,Ascena Retail Group,ASNA,,,"6,242.80",-661.4
474,Clorox,CLX,Consumer Defensive,Household & Personal Products,"6,214.00",820
475,Ingredion,INGR,Consumer Defensive,Packaged Foods,"6,209.00",413
476,First American Financial,FAF,Financial Services,Insurance - Specialty,"6,202.10",707.4
477,Graphic Packaging Holding,GPK,Consumer Cyclical,Packaging & Containers,"6,160.10",206.8
478,NetApp,NTAP,Technology,Computer Hardware,"6,146.00","1,169.00"
478,HD Supply Holdings,HDS,,,"6,146.00",452
480,TravelCenters of America,TA,,,"6,117.40",33.3
481,Olin,OLN,Basic Materials,Specialty Chemicals,"6,110.00",-11.3
482,Robert Half International,RHI,Industrials,Staffing & Employment Services,"6,074.40",454.4
483,EnLink Midstream,ENLC,Energy,Oil & Gas Midstream,"6,052.90","-1,119.30"
484,Avantor,AVTR,Basic Materials,Specialty Chemicals,"6,040.30",37.8
485,Tapestry,TPR,Consumer Cyclical,Luxury Goods,"6,027.10",643.4
486,TD Ameritrade Holding,AMTD,Financial Services,Asset Management,"6,016.00","2,208.00"
487,Analog Devices,ADI,Technology,Semiconductors,"5,991.10","1,363.00"
488,Ameren,AEE,Utilities,Utilities - Regulated Electric,"5,910.00",828
489,Williams-Sonoma,WSM,Consumer Cyclical,Specialty Retail,"5,898.00",356.1
490,Realogy Holdings,RLGY,,,"5,870.00",-188
491,Commercial Metals,CMC,Basic Materials,Steel,"5,829.00",198.1
492,Rush Enterprises,RUSHA,Consumer Cyclical,Auto & Truck Dealerships,"5,809.80",141.6
493,Franklin Resources,BEN,Financial Services,Asset Management,"5,774.50","1,195.70"
494,Fortune Brands Home & Security,FBHS,,,"5,764.60",431.9
495,Levi Strauss,LEVI,Consumer Cyclical,Apparel Manufacturing,"5,763.10",394.6
496,Crown Castle International,CCI,Real Estate,REIT - Specialty,"5,763.00",860
497,Simon Property Group,SPG,Real Estate,REIT - Retail,"5,755.20","2,101.60"
498,Cerner,CERN,,,"5,692.60",529.5
499,Post Holdings,POST,Consumer Defensive,Packaged Foods,"5,681.10",124.7
500,Huntington Bancshares,HBAN,Financial Services,Banks - Regional,"5,655.00","1,411.00"
