Rank,Name,Ticker,Sector,Industry,Revenue,Profit
424,Starwood Hotels & Resorts,HOT,Real Estate,,6115,635
425,Expeditors International of Washington,EXPD,Industrials,Integrated Freight & Logistics,6080,349
426,Fidelity National Information Services,FIS,Technology,Information Technology Services,6071,493
427,United Natural Foods,UNFI,Consumer Defensive,Food Distribution,6064,108
428,Auto-Owners Insurance,,Financial Services,,6062,579
429,Windstream Holdings,WINMQ,Communication Services,,6005,241
430,Dr Pepper Snapple Group,,Consumer Defensive,,5997,624
431,Lennar,LEN,Consumer Cyclical,Residential Construction,5935,480
432,Sanmina,SANM,Technology,Electronic Components,5917,79
433,Harley-Davidson,HOG,Consumer Cyclical,Recreational Vehicles,5900,734
434,Consol Energy,CEIX,Energy,Thermal Coal,5899,660
435,J.M. Smucker,SJM,Consumer Defensive,Packaged Foods,5898,544
436,Newell Rubbermaid,,Consumer Defensive,,5887,475
437,CH2M Hill,,Industrials,,5878,118
438,Energy Future Holdings,TXU,Energy,,5850,-2587
439,Susser Holdings,SUSS,Consumer Defensive,,5831,14
440,Laboratory Corp. of America,LH,Healthcare,Diagnostics & Research,5808,574
441,Kindred Healthcare,KND,Healthcare,,5794,-169
442,Leidos Holdings,LDOS,Technology,Information Technology Services,5788,164
443,Booz Allen Hamilton Holding,BAH,Industrials,Consulting Services,5758,219
444,Jones Financial,,Financial Services,,5716,674
445,Cliffs Natural Resources,CLF,Basic Materials,Steel,5691,414
446,PulteGroup,PHM,Consumer Cyclical,Residential Construction,5680,2620
447,Regions Financial,RF,Financial Services,Banks - Regional,5665,1122
448,NiSource,NI,Utilities,Utilities - Regulated Gas,5660,532
449,Graybar Electric,,Basic Materials,,5659,81
450,Integrys Energy Group,,Energy,,5636,352
451,Clorox,CLX,Consumer Defensive,Household & Personal Products,5623,572
452,Wynn Resorts,WYNN,Consumer Cyclical,Resorts & Casinos,5621,729
453,Andersons,ANDE,Consumer Defensive,Food Distribution,5605,90
454,J.B. Hunt Transport Services,JBHT,Industrials,Integrated Freight & Logistics,5585,342
455,AK Steel Holding,,Basic Materials,,5570,-47
456,Harbinger Group,,Financial Services,,5543,-46
457,MeadWestvaco,MWV,Basic Materials,,5543,839
458,Western Union,WU,Financial Services,Credit Services,5542,798
459,Charles Schwab,SCHW,Financial Services,Capital Markets,5539,1071
460,Discovery Communications,DISCK,Communication Services,,5535,1075
461,Spectra Energy,SE,Energy,Internet Retail,5518,1038
462,St. Jude Medical,,Healthcare,,5501,723
463,CF Industries Holdings,CF,Basic Materials,Agricultural Inputs,5475,1465
464,Con-way,CNW,Industrials,,5473,99
465,Old Republic International,ORI,Financial Services,Insurance - Diversified,5443,448
466,JetBlue Airways,JBLU,Industrials,Airlines,5441,168
467,Calumet Specialty Products,CLMT,Energy,Oil & Gas E&P,5421,4
468,Kelly Services,KELYA,Industrials,Staffing & Employment Services,5413,59
469,Domtar,UFS,Basic Materials,,5391,91
470,Murphy Oil,MUR,Energy,Oil & Gas E&P,5390,1124
471,Harris,LHX,Energy,Aerospace & Defense,5371,113
472,Asbury Automotive Group,ABG,Consumer Cyclical,Auto & Truck Dealerships,5339,109
473,Big Lots,BIG,Consumer Defensive,Discount Stores,5302,125
474,Advanced Micro Devices,AMD,Technology,Semiconductors,5299,-83
475,Owens Corning,OC,Industrials,Building Products & Equipment,5295,204
476,Realogy Holdings,RLGY,Real Estate,,5289,438
477,Host Hotels & Resorts,HST,Real Estate,REIT - Hotel & Motel,5270,317
478,MRC Global,MRC,Energy,Oil & Gas Equipment & Services,5231,152
479,Simon Property Group,SPG,Real Estate,REIT - Retail,5170,1320
480,Tractor Supply,TSCO,Consumer Cyclical,Specialty Retail,5165,328
481,Gannett,GCI,Communication Services,Publishing,5161,389
482,Alaska Air Group,ALK,Industrials,Airlines,5156,508
483,Insight Enterprises,NSIT,Technology,Electronics & Computer Distribution,5144,71
484,McGraw Hill Financial,,Financial Services,,5143,1376
485,Buckeye Partners,BPL,Energy,,5110,160
486,Quintiles Transnational Holdings,IQV,Healthcare,Diagnostics & Research,5100,227
487,American Financial Group,AFG,Financial Services,Insurance - Property & Casualty,5092,471
488,United Stationers,,Industrials,,5085,123
489,Coach,,Consumer Cyclical,,5075,1034
490,LKQ,LKQ,Consumer Cyclical,Auto Parts,5063,312
491,Noble Energy,NBL,Energy,,5052,978
492,Bemis,BMS,Basic Materials,,5030,213
493,Joy Global,JOY,Industrials,,5013,534
494,Wyndham Worldwide,WH,Consumer Cyclical,Lodging,5009,432
495,NII Holdings,NIHD,Communication Services,,4978,-1650
496,Lorillard,LO,Consumer Defensive,,4972,1180
497,Alleghany,Y,Financial Services,,4972,628
498,Airgas,ARG,Basic Materials,,4958,341
499,First American Financial,FAF,Financial Services,Insurance - Specialty,4956,186
500,United Rentals,URI,Industrials,Rental & Leasing Services,4955,387
