Rank,Name,Ticker,Sector,Industry,Revenue,Profit
398,WEC Energy Group,WEC,Utilities,Utilities - Regulated Electric,7679.5,1059.3
399,JetBlue Airways,JBLU,Industrials,Airlines,7658,188
400,UGI,UGI,Utilities,Utilities - Regulated Gas,7651.2,718.7
401,A-Mark Precious Metals,AMRK,Financial Services,Capital Markets,7606.2,-3.4
402,Fidelity National Financial,FNF,Financial Services,Insurance - Specialty,7594,628
403,Constellation Brands,STZ,Consumer Defensive,Beverages - Wineries & Distilleries,7585,2318.9
404,Quest Diagnostics,DGX,Healthcare,Diagnostics & Research,7531,736
405,Activision Blizzard,ATVI,Communication Services,,7500,1813
406,Weyerhaeuser,WY,Real Estate,REIT - Specialty,7476,748
407,Raymond James Financial,RJF,Financial Services,Capital Markets,7475.8,856.7
408,Casey's General Stores,CASY,Consumer Cyclical,Specialty Retail,7472.1,317.9
409,Keurig Dr Pepper,KDP,Consumer Defensive,Beverages - Non-Alcoholic,7442,586
410,American Tower,AMT,Real Estate,REIT - Specialty,7440.1,1236.4
411,Apache,APA,Energy,Oil & Gas E&P,7424,40
412,Dover,DOV,Industrials,Specialty Industrial Machinery,7395.8,570.3
413,KeyCorp,KEY,Financial Services,Banks - Regional,7393,1866
414,J.M. Smucker,SJM,Consumer Defensive,Packaged Foods,7357.1,1338.6
415,Citizens Financial Group,CFG,Financial Services,Banks - Regional,7354,1721
416,Motorola Solutions,MSI,Technology,Communication Equipment,7343,966
417,Magellan Health,MGLN,Healthcare,,7314.2,24.2
418,American Axle & Manufacturing,AXL,Consumer Cyclical,Auto Parts,7270.4,-57.5
419,Newmont Goldcorp,,Basic Materials,,7253,341
420,Spirit AeroSystems Holdings,SPR,Industrials,Aerospace & Defense,7222,617
421,Western & Southern Financial Group,,Financial Services,,7205,495
422,Fortive,FTV,Technology,Scientific & Technical Instruments,7203.2,2913.8
423,Graybar Electric,,Basic Materials,,7202.5,143.3
424,NVR,NVR,Consumer Cyclical,Residential Construction,7189.7,797.2
425,Avery Dennison,AVY,Consumer Cyclical,Packaging & Containers,7159,467.4
426,Celanese,CE,Basic Materials,Chemicals,7155,1207
427,American Financial Group,AFG,Financial Services,Insurance - Property & Casualty,7150,530
428,Toll Brothers,TOL,Consumer Cyclical,Residential Construction,7143.3,748.2
429,Sanmina,SANM,Technology,Electronic Components,7110.1,-95.5
430,Insight Enterprises,NSIT,Technology,Electronics & Computer Distribution,7080.1,163.7
431,Owens Corning,OC,Industrials,Building Products & Equipment,7057,545
432,Packaging Corp. of America,PKG,Consumer Cyclical,Packaging & Containers,7014.6,738
433,TravelCenters of America,TA,Consumer Cyclical,,6973.6,-120.6
434,Olin,OLN,Basic Materials,Specialty Chemicals,6946.1,327.9
435,Arthur J. Gallagher,AJG,Financial Services,Insurance Brokers,6934,633.5
436,MasTec,MTZ,Industrials,Engineering & Construction,6909.4,259.7
437,Alleghany,Y,Financial Services,,6887.2,39.5
438,Owens-Illinois,OI,Consumer Cyclical,Packaging & Containers,6877,257
439,Asbury Automotive Group,ABG,Consumer Cyclical,Auto & Truck Dealerships,6874.4,168
440,CMS Energy,CMS,Utilities,Utilities - Regulated Electric,6873,657
441,Markel,MKL,Financial Services,Insurance - Property & Casualty,6841.3,-128.2
442,Blackstone Group,BX,Financial Services,Asset Management,6833.3,1541.8
443,AK Steel Holding,,Basic Materials,,6818.2,186
444,Hanesbrands,HBI,Consumer Cyclical,Apparel Manufacturing,6804,553.1
445,R.R. Donnelley & Sons,RRD,Industrials,,6800.2,-11
446,Wayfair,W,Consumer Cyclical,Internet Retail,6779.2,-504.1
447,Regions Financial,RF,Financial Services,Banks - Regional,6762,1759
448,Wynn Resorts,WYNN,Consumer Cyclical,Resorts & Casinos,6717.7,572.4
449,Ulta Beauty,ULTA,Consumer Cyclical,Specialty Retail,6716.6,658.6
450,Regeneron Pharmaceuticals,REGN,Healthcare,Biotechnology,6710.8,2444.4
451,Burlington Stores,BURL,Consumer Cyclical,Apparel Retail,6668.5,414.7
452,Rockwell Automation,ROK,Industrials,Specialty Industrial Machinery,6666,535.5
453,Northern Trust,NTRS,Financial Services,Asset Management,6658.9,1556.4
454,Chemours,CC,Basic Materials,Specialty Chemicals,6638,995
455,Seaboard,SEB,Industrials,Conglomerates,6583,-17
456,Marathon Oil,MRO,Energy,Oil & Gas E&P,6582,1096
457,Ascena Retail Group,ASNA,Consumer Cyclical,,6578.3,-39.7
458,Dillard's,DDS,Consumer Cyclical,Department Stores,6503.3,170.3
459,Cintas,CTAS,Industrials,Specialty Business Services,6487.4,842.6
460,Advanced Micro Devices,AMD,Technology,Semiconductors,6475,337
461,Hess,HES,Energy,Oil & Gas E&P,6466,-282
462,M&T Bank Corp.,MTB,Financial Services,Banks - Regional,6454.7,1918.1
463,ABM Industries,ABM,Industrials,Specialty Business Services,6442.2,97.8
464,Beacon Roofing Supply,BECN,Industrials,Industrial Distribution,6418.3,98.6
465,NCR,NCR,Technology,,6405,-88
466,iHeartMedia,IHRT,Communication Services,Broadcasting,6325.8,-201.9
467,Franklin Resources,BEN,Financial Services,Asset Management,6319.1,764.4
468,Ameren,AEE,Utilities,Utilities - Regulated Electric,6291,815
469,Intercontinental Exchange,ICE,Financial Services,Financial Data & Stock Exchanges,6276,1988
470,S&P Global,SPGI,Financial Services,Financial Data & Stock Exchanges,6258,1958
471,Post Holdings,POST,Consumer Defensive,Packaged Foods,6257.2,467.3
472,Analog Devices,ADI,Technology,Semiconductors,6200.9,1495.4
473,Ralph Lauren,RL,Consumer Cyclical,Apparel Manufacturing,6182.3,162.8
474,L3Harris Technologies,LHX,Industrials,Aerospace & Defense,6182,718
475,Booz Allen Hamilton,BAH,Industrials,Consulting Services,6171.9,305.1
476,Polaris Industries,PII,Consumer Cyclical,Recreational Vehicles,6166,335.3
477,Clorox,CLX,Consumer Defensive,Household & Personal Products,6124,823
478,Realogy Holdings,RLGY,Real Estate,,6079,137
479,HD Supply Holdings,HDS,Industrials,,6047,394
480,Graphic Packaging Holding,GPK,Consumer Cyclical,Packaging & Containers,6023,221.1
481,Old Republic International,ORI,Financial Services,Insurance - Diversified,6021.8,370.5
482,Intuit,INTU,Technology,Software - Application,5964,1211
483,NetApp,NTAP,Technology,Computer Hardware,5911,76
484,Tapestry,TPR,Consumer Cyclical,Luxury Goods,5880,397.5
485,ON Semiconductor,ON,Technology,Semiconductors,5878.3,627.4
486,Ingredion,INGR,Consumer Defensive,Packaged Foods,5841,443
487,Zoetis,ZTS,Healthcare,Drug Manufacturers - Specialty & Generic,5825,1428
488,Fiserv,FISV,Technology,,5823,1187
489,TreeHouse Foods,THS,Consumer Cyclical,Packaged Foods,5812.1,-61.4
490,Robert Half International,RHI,Industrials,Staffing & Employment Services,5800.3,434.3
491,First American Financial,FAF,Financial Services,Insurance - Specialty,5747.8,474.5
492,Harley-Davidson,HOG,Consumer Cyclical,Recreational Vehicles,5716.9,531.5
493,Windstream Holdings,WINMQ,Communication Services,,5713.1,-723
494,Yum Brands,YUM,Consumer Cyclical,Restaurants,5688,1542
495,Williams-Sonoma,WSM,Consumer Cyclical,Specialty Retail,5671.6,333.7
496,Simon Property Group,SPG,Real Estate,REIT - Retail,5657.9,2440.1
497,Navient,NAVI,Financial Services,Credit Services,5610,395
498,Western Union,WU,Financial Services,Credit Services,5589.9,851.9
499,Peabody Energy,BTU,Energy,Thermal Coal,5581.8,646.9
500,Levi Strauss,LEVI,Consumer Cyclical,Apparel Manufacturing,5575.4,283.1
