Rank,Name,Ticker,Sector,Industry,Revenue,Profit
406,CMS Energy,CMS,Industrials,Utilities - Regulated Electric,6253.1,124.8
407,CC Media Holdings,,Utilities,,6253,382
408,NetApp,NTAP,Communication Services,Computer Hardware,6246.9,-424.5
409,Advance Auto Parts,AAP,Technology,Specialty Retail,6233.2,605.4
410,Kindred Healthcare,KND,Consumer Cyclical,,6205,387.7
411,Seaboard,SEB,Healthcare,Conglomerates,6190.7,-40.4
412,O'Reilly Automotive,ORLY,Industrials,Specialty Retail,6189.1,282.3
413,Foot Locker,FL,Consumer Cyclical,Apparel Retail,6182.2,585.7
414,Windstream,,Consumer Cyclical,,6182,397
415,CH2M Hill,,Communication Services,,6169.2,168
416,Omnicare,OCR,Industrials,,6160.6,93
417,FMC Technologies,,Healthcare,,6160.4,194.9
418,SLM,SLM,Energy,Credit Services,6151.4,430
419,CF Industries Holdings,CF,Financial Services,Agricultural Inputs,6110,939
420,Sanmina,SANM,Basic Materials,Electronic Components,6104,1848.7
421,NII Holdings,NIHD,Technology,,6093.3,180.2
422,PVH,PVH,Communication Services,Apparel Manufacturing,6086.5,-765.2
423,Molina Healthcare,MOH,Consumer Cyclical,Healthcare Plans,6043,433.8
424,Cliffs Natural Resources,CLF,Healthcare,Steel,6028.8,9.8
425,General Cable,BGC,Basic Materials,Capital Markets,6024.3,-899.4
426,Shaw Group,SHAW,Industrials,,6014.3,4
427,Dr Pepper Snapple Group,,Industrials,,6008.4,198.9
428,Expeditors International of Washington,EXPD,Consumer Defensive,Integrated Freight & Logistics,5995,629
429,Harris,LHX,Industrials,Aerospace & Defense,5980.9,333.4
430,AK Steel Holding,,Energy,,5964,30.6
431,SPX,,Basic Materials,,5933.7,-1027.3
432,Actavis,ACT,Industrials,Insurance - Specialty,5925.2,259.2
433,Newell Rubbermaid,,Healthcare,,5914.9,97.3
434,Fidelity National Information Services,FIS,Consumer Defensive,Information Technology Services,5902.7,401.3
435,Targa Resources,TRGP,Technology,Oil & Gas Midstream,5888.1,461.2
436,Booz Allen Hamilton Holding,BAH,Energy,Consulting Services,5885.7,38.1
437,Dick's Sporting Goods,DKS,Industrials,Specialty Retail,5859.2,240
438,W.R. Berkley,WRB,Consumer Cyclical,Insurance - Property & Casualty,5836.1,290.7
439,Live Nation Entertainment,LYV,Financial Services,Entertainment,5823.6,510.6
440,Allergan,AGN,Communication Services,,5819,-163.2
441,NCR,NCR,Healthcare,,5806.1,1098.8
442,Mohawk Industries,MHK,Technology,"Furnishings, Fixtures & Appliances",5792,146
443,Auto-Owners Insurance,,Consumer Cyclical,,5788,250.3
444,Laboratory Corp. of America,LH,Financial Services,Diagnostics & Research,5747.7,435.6
445,Western Union,WU,Healthcare,Credit Services,5671.4,583.1
446,Joy Global,JOY,Financial Services,,5664.8,1025.9
447,Energy Future Holdings,TXU,Industrials,,5660.9,762
448,MeadWestvaco,MWV,Energy,,5636,-3360
449,Harley-Davidson,HOG,Basic Materials,Recreational Vehicles,5594,205
450,Con-way,CNW,Consumer Cyclical,,5580.5,623.9
451,MRC Global,MRC,Industrials,Oil & Gas Equipment & Services,5580.2,104.5
452,J.M. Smucker,SJM,Energy,Packaged Foods,5570.9,118
453,Exelis,,Consumer Defensive,,5525.8,459.7
454,Biogen Idec,BIIB,Healthcare,Drug Manufacturers - General,5522,330
455,Erie Insurance Group,,Healthcare,,5516.5,1380
456,Celgene,BMY,Financial Services,Drug Manufacturers - General,5512,160
457,St. Jude Medical,,Healthcare,,5506.7,1456.2
458,Domtar,UFS,Healthcare,,5503,752
459,Calpine,,Basic Materials,,5482,172
460,Susser Holdings,SUSS,Utilities,,5478,199
461,Clorox,CLX,Consumer Defensive,Household & Personal Products,5469.6,46.7
462,Kelly Services,KELYA,Consumer Defensive,Staffing & Employment Services,5468,541
463,Consol Energy,CEIX,Industrials,Thermal Coal,5450.5,50.1
464,Advanced Micro Devices,AMD,Energy,Semiconductors,5430.3,388.5
465,Graybar Electric,,Technology,,5422,-1183
466,Big Lots,BIG,Basic Materials,Discount Stores,5413.3,86.3
467,Gannett,GCI,Consumer Defensive,Publishing,5400.1,177.1
468,Telephone & Data Systems,TDS,Communication Services,Telecom Services,5353.2,424.3
469,Host Hotels & Resorts,HST,Communication Services,REIT - Hotel & Motel,5345.3,81.9
470,Insight Enterprises,NSIT,Real Estate,Electronics & Computer Distribution,5323,61
471,Western & Southern Financial Group,,Technology,,5301.4,92.8
472,Andersons,ANDE,Financial Services,Food Distribution,5293.7,137.7
473,Priceline.com,PCLN,Consumer Defensive,,5272,79.5
474,United Natural Foods,UNFI,Consumer Cyclical,Food Distribution,5261,1419.6
475,Spectra Energy,SE,Consumer Defensive,Internet Retail,5236,91.3
476,Owens Corning,OC,Energy,Building Products & Equipment,5174,940
477,Avaya,AVYA,Industrials,,5172,-19
478,Wynn Resorts,WYNN,Technology,Resorts & Casinos,5171,-344
479,Bemis,BMS,Consumer Cyclical,,5154.3,502
480,NiSource,NI,Basic Materials,Utilities - Regulated Gas,5139.2,173.8
481,MetroPCS Communications,PCS,Utilities,,5102.7,416.1
482,Facebook,FB,Communication Services,,5101.3,394.2
483,Pepco Holdings,POM,Communication Services,,5089,53
484,United Stationers,,Consumer Defensive,,5081,285
485,American Financial Group,AFG,Industrials,Insurance - Property & Casualty,5080.1,111.8
486,J.B. Hunt Transport Services,JBHT,Financial Services,Integrated Freight & Logistics,5062,488
487,SanDisk,SNDK,Industrials,,5055,310.4
488,Charles Schwab,SCHW,Technology,Capital Markets,5052.5,417.4
489,Pitney Bowes,PBI,Financial Services,Integrated Freight & Logistics,5049,928
490,Allegheny Technologies,ATI,Industrials,Metal Fabrication,5039.2,445.2
491,Jones Financial,,Industrials,,5031.5,158.4
492,Frontier Communications,FYBR,Financial Services,Telecom Services,5027.4,555
493,Timken,TKR,Communication Services,Tools & Accessories,5011.9,136.6
494,Yahoo,,Industrials,,4987,495.5
495,JetBlue Airways,JBLU,Communication Services,Airlines,4986.6,3945.5
496,Old Republic International,ORI,Industrials,Insurance - Diversified,4982,128
497,Simon Property Group,SPG,Financial Services,REIT - Retail,4970.1,-68.6
498,YRC Worldwide,YELLQ,Real Estate,Trucking,4880.1,1434.5
499,CA,CA,Industrials,,4850.5,-140.4
500,Nash-Finch,NAFC,Technology,,4829,951
,,,Consumer Defensive,,4820.8,-93.9
