Rank,Name,Ticker,Sector,Industry,Revenue,Profit
409,NiSource,NI,Industrials,Utilities - Regulated Gas,6022,-764
410,Rockwell Automation,ROK,Utilities,Specialty Industrial Machinery,6019.1,299.1
411,Mutual of Omaha Insurance,,Industrials,,6000.4,697.8
412,Shaw Group,SHAW,Financial Services,,5974.1,130
413,Harris,LHX,Industrials,Aerospace & Defense,5937.7,-175
414,Newell Rubbermaid,,Energy,,5924.6,588
415,Pepco Holdings,POM,Consumer Defensive,,5923.4,125.2
416,CBRE Group,CBRE,Consumer Defensive,Real Estate Services,5920,257
417,Dr Pepper Snapple Group,,Real Estate,,5912.1,239.2
418,Avis Budget Group,CAR,Consumer Defensive,Rental & Leasing Services,5903,606
419,PVH,PVH,Industrials,Apparel Manufacturing,5900,-29
420,Pacific Life,,Consumer Cyclical,,5890.6,317.9
421,General Cable,BGC,Financial Services,Capital Markets,5879,679
422,Exelis,,Industrials,,5866.7,84.1
423,Health Management Associates,HMA,Healthcare,,5839,326
424,O'Reilly Automotive,ORLY,Healthcare,Specialty Retail,5822.1,178.7
425,Fidelity National Information Services,FIS,Consumer Cyclical,Information Technology Services,5788.8,507.7
426,SLM,SLM,Technology,Credit Services,5757.4,469.6
427,Seaboard,SEB,Financial Services,Conglomerates,5756,633
428,Emcor Group,EME,Industrials,Engineering & Construction,5746.9,345.8
429,Auto-Owners Insurance,,Industrials,,5731.7,130.8
430,SanDisk,SNDK,Financial Services,,5709.5,69.1
431,Ralph Lauren,RL,Technology,Apparel Manufacturing,5662.1,987
432,Mohawk Industries,MHK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5660.3,567.6
433,Sealed Air,SEE,Consumer Cyclical,Packaging & Containers,5642.3,173.9
434,Starwood Hotels & Resorts,HOT,Consumer Cyclical,,5640.9,149.1
435,Foot Locker,FL,Real Estate,Apparel Retail,5624,489
436,Domtar,UFS,Consumer Cyclical,,5623,278
437,St. Jude Medical,,Basic Materials,,5612,365
438,Spectra Energy,SE,Healthcare,Internet Retail,5611.7,825.8
439,Booz Allen Hamilton Holding,BAH,Energy,Consulting Services,5602,1184
440,CH2M Hill,,Industrials,,5591.3,84.7
441,Kelly Services,KELYA,Industrials,Staffing & Employment Services,5555.2,113.3
442,Avaya,AVYA,Industrials,,5551,63.7
443,Laboratory Corp. of America,LH,Technology,Diagnostics & Research,5547,-863
444,Kindred Healthcare,KND,Healthcare,,5542.3,519.7
445,Western Union,WU,Healthcare,Credit Services,5523.3,-53.5
446,SPX,,Financial Services,,5491.4,1165.4
447,NCR,NCR,Industrials,,5461.9,180.6
448,Allergan,AGN,Technology,,5443,53
449,Rock-Tenn,RKT,Healthcare,Mortgage Finance,5419.1,934.5
450,Live Nation Entertainment,LYV,Basic Materials,Entertainment,5399.6,141.1
451,Graybar Electric,,Communication Services,,5384,-83
452,Momentive Specialty Chemicals,,Basic Materials,,5374.8,81.4
453,Centene,CNC,Basic Materials,Healthcare Plans,5352,118
454,Owens Corning,OC,Healthcare,Building Products & Equipment,5340.6,111.2
455,Catalyst Health Solutions,CHSI,Industrials,,5335,276
456,Clorox,CLX,Healthcare,Household & Personal Products,5329.6,67
457,Bemis,BMS,Consumer Defensive,,5326,557
458,Harley-Davidson,HOG,Basic Materials,Recreational Vehicles,5322.7,184.1
459,Con-way,CNW,Consumer Cyclical,,5311.7,599.1
460,Insight Enterprises,NSIT,Industrials,Electronics & Computer Distribution,5290,88.4
461,Pitney Bowes,PBI,Technology,Integrated Freight & Logistics,5287.2,100.2
462,Wynn Resorts,WYNN,Industrials,Resorts & Casinos,5278,617.5
463,BrightPoint,CELL,Consumer Cyclical,,5269.8,613.4
464,Frontier Communications,FYBR,Industrials,Telecom Services,5244.4,48.8
465,Gannett,GCI,Communication Services,Publishing,5243,149.6
466,Dick's Sporting Goods,DKS,Communication Services,Specialty Retail,5240,458.7
467,Big Lots,BIG,Consumer Cyclical,Discount Stores,5211.8,263.9
468,Allegheny Technologies,ATI,Consumer Defensive,Metal Fabrication,5202.3,207.1
469,Telephone & Data Systems,TDS,Industrials,Telecom Services,5183,214.3
470,Timken,TKR,Communication Services,Tools & Accessories,5180.5,200.6
471,W.R. Berkley,WRB,Industrials,Insurance - Property & Casualty,5170.2,454.3
472,Fidelity National Financial,FNF,Financial Services,Insurance - Specialty,5156,394.8
473,Casey's General Stores,CASY,Financial Services,Specialty Retail,5153.7,369.5
474,NetApp,NTAP,Consumer Cyclical,Computer Hardware,5140.2,94.6
475,FMC Technologies,,Technology,,5122.6,673.1
476,Biogen Idec,BIIB,Energy,Drug Manufacturers - General,5099,399.8
477,CVR Energy,CVI,Healthcare,Oil & Gas Refining & Marketing,5048.6,1234.4
478,United Stationers,,Energy,,5029.1,345.8
479,Host Hotels & Resorts,HST,Industrials,REIT - Hotel & Motel,5005.5,109
480,SunGard Data Systems,SDS,Real Estate,,5003,-15
481,Meritor,MTOR,Technology,,4991,-149
482,Western & Southern Financial Group,,Consumer Cyclical,,4990,63
483,Yahoo,,Financial Services,,4986.4,450.4
484,Vanguard Health Systems,VHS,Communication Services,,4984.2,1048.8
485,Charles Schwab,SCHW,Healthcare,Capital Markets,4895.9,-10.9
486,Susser Holdings,SUSS,Financial Services,,4884,864
487,YRC Worldwide,YELLQ,Consumer Defensive,Trucking,4873.8,47.5
488,El Paso,EP.PRC,Industrials,,4868.8,-351.3
489,CIT Group,C,Energy,Banks - Diversified,4860,141
490,MetroPCS Communications,PCS,Financial Services,,4855.3,26.7
491,Alliant Techsystems,ATK,Communication Services,,4847.4,301.3
492,Celgene,BMY,Industrials,Drug Manufacturers - General,4842.3,313.2
493,MRC Global,MRC,Healthcare,Oil & Gas Equipment & Services,4842.1,1318.2
494,Aleris,ARS,Energy,,4832.4,29
495,J.M. Smucker,SJM,Basic Materials,Packaged Foods,4826.4,161.6
496,Rockwell Collins,,Consumer Defensive,,4825.7,479.5
497,Erie Insurance Group,,Industrials,,4825,634
498,Nash-Finch,NAFC,Financial Services,,4824,169
499,KeyCorp,KEY,Consumer Defensive,Banks - Regional,4807.2,35.8
500,Molina Healthcare,MOH,Financial Services,Healthcare Plans,4780,920
,,,Healthcare,,4769.9,20.8
