Rank,Name,Ticker,Sector,Industry,Revenue,Profit
423,Graybar Electric,,Basic Materials,,6110,91
424,Oshkosh,OSK,Industrials,Farm & Heavy Construction Machinery,6098,230
425,Ameren,AEE,Utilities,Utilities - Regulated Electric,6098,630
426,A-Mark Precious Metals,AMRK,Financial Services,Capital Markets,6070,7
427,Barnes & Noble,BNED,Consumer Cyclical,Specialty Retail,6070,37
428,Dana Holding,DAN,Consumer Cyclical,Auto Parts,6060,159
429,Constellation Brands,STZ,Consumer Defensive,Beverages - Wineries & Distilleries,6028,839
430,LifePoint Health,LPNT,Healthcare,,6014,182
431,Zimmer Biomet Holdings,ZBH,Healthcare,Medical Devices,5998,147
432,Harley-Davidson,HOG,Consumer Cyclical,Recreational Vehicles,5995,752
433,PulteGroup,PHM,Consumer Cyclical,Residential Construction,5982,494
434,Newell Brands,NWL,Consumer Defensive,Household & Personal Products,5972,350
435,Avery Dennison,AVY,Consumer Cyclical,Packaging & Containers,5967,274
436,Jones Lang LaSalle,JLL,Real Estate,Real Estate Services,5966,439
437,WEC Energy Group,WEC,Utilities,Utilities - Regulated Electric,5926,640
438,Marathon Oil,MRO,Energy,Oil & Gas E&P,5861,-2204
439,TravelCenters of America,TA,Consumer Cyclical,,5851,28
440,United Rentals,URI,Industrials,Rental & Leasing Services,5817,585
441,HRG Group,HRG,Financial Services,,5816,-557
442,Old Republic International,ORI,Financial Services,Insurance - Diversified,5766,422
443,Windstream Holdings,WINMQ,Communication Services,,5765,27
444,Starwood Hotels & Resorts,HOT,Real Estate,,5763,489
445,Delek US Holdings,DK,Energy,Oil & Gas Refining & Marketing,5762,19
446,Packaging Corp. of America,PKG,Consumer Cyclical,Packaging & Containers,5742,437
447,Quintiles IMS Holdings,IQV,Healthcare,Diagnostics & Research,5738,387
448,Hanesbrands,HBI,Consumer Cyclical,Apparel Manufacturing,5732,429
449,Realogy Holdings,RLGY,Real Estate,,5706,184
450,Mattel,MAT,Consumer Cyclical,Leisure,5703,369
451,Motorola Solutions,MSI,Technology,Communication Equipment,5695,610
452,J.M. Smucker,SJM,Consumer Defensive,Packaged Foods,5693,345
453,Regions Financial,RF,Financial Services,Banks - Regional,5674,1062
454,Celanese,CE,Basic Materials,Chemicals,5674,304
455,Clorox,CLX,Consumer Defensive,Household & Personal Products,5666,580
456,Ingredion,INGR,Consumer Defensive,Packaged Foods,5621,402
457,Genesis Healthcare,GENN,Healthcare,Medical Care Facilities,5619,-426
458,Peabody Energy,BTU,Energy,Thermal Coal,5609,-1996
459,Alaska Air Group,ALK,Industrials,Airlines,5598,848
460,Seaboard,SEB,Industrials,Conglomerates,5594,171
461,Frontier Communications,FYBR,Communication Services,Telecom Services,5576,-196
462,Amphenol,APH,Technology,Electronic Components,5569,764
463,Lansing Trade Group,,Basic Materials,,5565,35
464,SanDisk,SNDK,Technology,,5565,389
465,St. Jude Medical,,Healthcare,,5541,880
466,Wyndham Worldwide,WH,Consumer Cyclical,Lodging,5536,612
467,Kelly Services,KELYA,Industrials,Staffing & Employment Services,5518,54
468,Western Union,WU,Financial Services,Credit Services,5484,838
469,Envision Healthcare Holdings,EVHC,Healthcare,,5448,145
470,Visteon,VC,Consumer Cyclical,Auto Parts,5444,2284
471,Arthur J. Gallagher,AJG,Financial Services,Insurance Brokers,5392,357
472,Host Hotels & Resorts,HST,Real Estate,REIT - Hotel & Motel,5387,558
473,Ashland,ASH,Basic Materials,Specialty Chemicals,5387,309
474,Insight Enterprises,NSIT,Technology,Electronics & Computer Distribution,5373,76
475,Energy Future Holdings,TXU,Energy,,5370,-5342
476,Markel,MKL,Financial Services,Insurance - Property & Casualty,5370,583
477,Essendant,,Industrials,,5363,-44
478,CH2M Hill,,Industrials,,5362,80
479,Western & Southern Financial Group,,Financial Services,,5356,457
480,Owens Corning,OC,Industrials,Building Products & Equipment,5350,330
481,S&P Global,SPGI,Financial Services,Financial Data & Stock Exchanges,5313,1156
482,Raymond James Financial,RJF,Financial Services,Capital Markets,5308,502
483,NiSource,NI,Utilities,Utilities - Regulated Gas,5308,287
484,Airgas,ARG,Basic Materials,,5305,368
485,ABM Industries,ABM,Industrials,Specialty Business Services,5291,76
486,Citizens Financial Group,CFG,Financial Services,Banks - Regional,5276,840
487,Booz Allen Hamilton Holding,BAH,Industrials,Consulting Services,5275,233
488,Simon Property Group,SPG,Real Estate,REIT - Retail,5266,1828
489,Domtar,UFS,Basic Materials,,5264,142
490,Rockwell Collins,,Industrials,,5262,686
491,Lam Research,LRCX,Technology,Semiconductor Equipment & Materials,5259,656
492,Fiserv,FISV,Technology,,5254,712
493,Spectra Energy,SE,Energy,Internet Retail,5234,196
494,Navient,NAVI,Financial Services,Credit Services,5197,997
495,Big Lots,BIG,Consumer Defensive,Discount Stores,5191,143
496,Telephone & Data Systems,TDS,Communication Services,Telecom Services,5176,219
497,First American Financial,FAF,Financial Services,Insurance - Specialty,5176,288
498,NVR,NVR,Consumer Cyclical,Residential Construction,5170,383
499,Cincinnati Financial,CINF,Financial Services,Insurance - Property & Casualty,5142,634
500,Burlington Stores,BURL,Consumer Cyclical,Apparel Retail,5130,151
