Rank,Name,Ticker,Sector,Industry,Revenue,Profit
411,Clorox,CLX,Financial Services,Household & Personal Products,5539,1846
412,Core-Mark Holding,,Consumer Defensive,,5534,603
413,Group 1 Automotive,GPI,Consumer Defensive,Auto & Truck Dealerships,5510.3,17.7
414,Anixter International,AXE,Consumer Cyclical,,5509.2,50.3
415,Gannett,GCI,Industrials,Publishing,5472.1,108.5
416,Targa Resources,TRGP,Communication Services,Oil & Gas Midstream,5471.4,588.2
417,KeyCorp,KEY,Energy,Banks - Regional,5469.2,-15
418,Mylan,MYL,Financial Services,,5458,554
419,Agilent Technologies,A,Healthcare,Diagnostics & Research,5450.5,345.1
420,WellCare Health Plans,,Healthcare,,5444,684
421,Pitney Bowes,PBI,Healthcare,Integrated Freight & Logistics,5440.2,-53.4
422,CH2M Hill,,Industrials,,5425.3,292.4
423,Lubrizol,LZ,Industrials,Specialty Business Services,5422.8,93.7
424,O'Reilly Automotive,ORLY,Basic Materials,Specialty Retail,5417.8,732.2
425,Auto-Owners Insurance,,Consumer Cyclical,,5397.5,419.4
426,Fidelity National Information Services,FIS,Financial Services,Information Technology Services,5395.8,270.6
427,Mohawk Industries,MHK,Technology,"Furnishings, Fixtures & Appliances",5331,404.5
428,Consol Energy,CEIX,Consumer Cyclical,Thermal Coal,5319.1,185.5
429,Harris,LHX,Energy,Aerospace & Defense,5236,346.8
430,Integrys Energy Group,,Energy,,5206.1,561.6
431,Western Union,WU,Energy,Credit Services,5203.2,220.9
432,Avis Budget Group,CAR,Financial Services,Rental & Leasing Services,5192.7,909.9
433,Momentive Specialty Chemicals,,Industrials,,5185,54
434,SunGard Data Systems,SDS,Basic Materials,,5174,214
435,Health Management Associates,HMA,Technology,,5172,-570
436,St. Jude Medical,,Healthcare,,5169,150.1
437,Ryder System,R,Healthcare,Rental & Leasing Services,5164.8,907.4
438,Booz Allen Hamilton Holding,BAH,Industrials,Consulting Services,5136.4,118.2
439,Emcor Group,EME,Industrials,Engineering & Construction,5122.6,25.4
440,CB Richard Ellis Group,CBRE,Industrials,Real Estate Services,5121.3,-86.7
441,Starwood Hotels & Resorts,HOT,Real Estate,,5119.2,200.3
441,Spectra Energy,SE,Real Estate,Internet Retail,5071,477
443,Wesco International,WCC,Energy,Industrial Distribution,5071,1049
444,Live Nation Entertainment,LYV,Industrials,Entertainment,5063.9,115.5
445,Avaya,AVYA,Communication Services,,5063.7,-228.4
446,Foot Locker,FL,Technology,Apparel Retail,5060,-874
447,Laboratory Corp. of America,LH,Consumer Cyclical,Diagnostics & Research,5049,169
448,Owens Corning,OC,Healthcare,Building Products & Equipment,5003.9,558.2
449,Nash-Finch,NAFC,Industrials,,4997,933
450,Telephone & Data Systems,TDS,Consumer Defensive,Telecom Services,4992,50.9
451,Polo Ralph Lauren,,Communication Services,,4986.8,143.8
452,Apollo Group,APO,Consumer Cyclical,Asset Management,4978.9,479.5
453,Big Lots,BIG,Financial Services,Discount Stores,4958.1,553
454,Con-way,CNW,Consumer Defensive,,4952.2,222.5
455,Kelly Services,KELYA,Industrials,Staffing & Employment Services,4952,4
456,Western & Southern Financial Group,,Industrials,,4950.3,26.1
457,Allergan,AGN,Financial Services,,4921.1,219.8
458,Harley-Davidson,HOG,Healthcare,Recreational Vehicles,4919.4,0.6
459,Northeast Utilities,NU,Consumer Cyclical,Banks - Regional,4907.9,146.5
460,SPX,,Utilities,,4898.2,387.9
461,Erie Insurance Group,,Industrials,,4892.7,205.6
462,Bemis,BMS,Financial Services,,4890,162.2
463,Meritor,MTOR,Basic Materials,,4890,205.1
464,Dick's Sporting Goods,DKS,Consumer Cyclical,Specialty Retail,4882,12
465,General Cable,BGC,Consumer Cyclical,Capital Markets,4871.5,182.1
466,Rockwell Automation,ROK,Industrials,Specialty Industrial Machinery,4864.9,69.5
467,United Stationers,,Industrials,,4857,464.3
468,SanDisk,SNDK,Industrials,,4832.2,112.8
469,NCR,NCR,Technology,,4826.8,1300.1
470,Washington Post,GHC,Technology,Education & Training Services,4819,134
471,Insight Enterprises,NSIT,Communication Services,Electronics & Computer Distribution,4817.1,278.1
472,Alliant Techsystems,ATK,Technology,,4809.9,75.5
473,Atmos Energy,ATO,Industrials,Utilities - Regulated Gas,4807.7,278.7
474,AbitibiBowater,ABH,Utilities,,4789.7,205.8
475,W.R. Berkley,WRB,Basic Materials,Insurance - Property & Casualty,4746,-1940
476,Biogen Idec,BIIB,Financial Services,Drug Manufacturers - General,4724.1,449.3
477,Cliffs Natural Resources,CLF,Healthcare,Steel,4716.4,1005.3
478,Rockwell Collins,,Basic Materials,,4682.2,1019.9
479,Phillips-Van Heusen,PVH,Industrials,Apparel Manufacturing,4665,561
480,Graybar Electric,,Consumer Cyclical,,4636.8,53.8
481,El Paso,EP.PRC,Basic Materials,,4616.4,42
482,J.M. Smucker,SJM,Energy,Packaged Foods,4616,758
483,Scana,SCG,Consumer Defensive,,4605.3,494.1
484,Cognizant Technology Solutions,CTSH,Utilities,Information Technology Services,4601,376
485,Terex,TEX,Technology,Farm & Heavy Construction Machinery,4592.4,733.5
486,PulteGroup,PHM,Industrials,Residential Construction,4575.9,358.5
487,Genzyme,GENZ,Consumer Cyclical,,4569.3,-1096.7
488,YRC Worldwide,YELLQ,Healthcare,Trucking,4535.9,422.1
489,American Financial Group,AFG,Industrials,Insurance - Property & Casualty,4528.8,-322.2
490,Sealed Air,SEE,Financial Services,Packaging & Containers,4497,479
491,Charles Schwab,SCHW,Consumer Cyclical,Capital Markets,4490.1,255.9
492,RadioShack,,Financial Services,,4474,454
493,Centene,CNC,Consumer Cyclical,Healthcare Plans,4472.7,206.1
494,Host Hotels & Resorts,HST,Healthcare,REIT - Hotel & Motel,4470.1,94.8
495,NYSE Euronext,ENX.PA,Real Estate,Financial Data & Stock Exchanges,4442,-130
496,Levi Strauss,LEVI,Financial Services,Apparel Manufacturing,4425,577
497,NuStar Energy,NS,Consumer Cyclical,Oil & Gas Midstream,4410.6,156.5
498,Ruddick,RDK,Energy,,4403.1,239
499,D.R. Horton,DHI,Consumer Defensive,Residential Construction,4400.5,112
500,Seaboard,SEB,Consumer Cyclical,Conglomerates,4400.2,245.1
,,,Industrials,,4385.7,283.6
