Rank,Name,Ticker,Sector,Industry,Revenue,Profit
410,Asbury Automotive Group,ABG,Consumer Cyclical,Auto & Truck Dealerships,6528,167.2
411,American Financial Group,AFG,Financial Services,Insurance - Property & Casualty,6498,649
412,Discovery Communications,DISCK,Communication Services,,6497,1194
413,Berry Global Group,BERY,Consumer Cyclical,Packaging & Containers,6489,236
414,Sanmina,SANM,Technology,Electronic Components,6481,187.8
415,CalAtlantic Group,CAA,Real Estate,,6477,484.7
416,Dr Pepper Snapple Group,,Consumer Defensive,,6440,847
417,Dillard’s,DDS,Consumer Cyclical,Department Stores,6418,169.2
418,HRG Group,HRG,Financial Services,,6403,-198.8
419,CMS Energy,CMS,Utilities,Utilities - Regulated Electric,6399,551
420,Graybar Electric,,Basic Materials,,6385,93.1
421,Builders FirstSource,BLDR,Industrials,Building Products & Equipment,6367,144.3
422,Yum Brands,YUM,Consumer Cyclical,Restaurants,6366,1619
423,Casey’s General Stores,CASY,Consumer Cyclical,Specialty Retail,6304,226
424,Amphenol,APH,Technology,Electronic Components,6286,822.9
425,Oshkosh,OSK,Industrials,Farm & Heavy Construction Machinery,6279,216.4
426,iHeartMedia,IHRT,Communication Services,Broadcasting,6274,-296.3
427,TreeHouse Foods,THS,Consumer Cyclical,Packaged Foods,6175,-228.6
428,Alleghany,Y,Financial Services,,6131,456.9
429,Expeditors International of Washington,EXPD,Industrials,Integrated Freight & Logistics,6098,430.8
430,Avery Dennison,AVY,Consumer Cyclical,Packaging & Containers,6087,320.7
431,Ameren,AEE,Utilities,Utilities - Regulated Electric,6076,653
432,Hanesbrands,HBI,Consumer Cyclical,Apparel Manufacturing,6063,539.4
433,Motorola Solutions,MSI,Technology,Communication Equipment,6038,560
434,St. Jude Medical,,Healthcare,,6004,734
435,Harley-Davidson,HOG,Consumer Cyclical,Recreational Vehicles,5997,692.2
436,Regions Financial,RF,Financial Services,Banks - Regional,5967,1163
437,Intercontinental Exchange,ICE,Financial Services,Financial Data & Stock Exchanges,5958,1422
438,Alaska Air Group,ALK,Industrials,Airlines,5931,814
439,Old Republic International,ORI,Financial Services,Insurance - Diversified,5901,466.9
440,Lam Research,LRCX,Technology,Semiconductor Equipment & Materials,5886,914
441,AK Steel Holding,,Basic Materials,,5883,-7.8
442,Rockwell Automation,ROK,Industrials,Specialty Industrial Machinery,5880,729.7
443,Adobe Systems,ADBE,Technology,Software - Infrastructure,5854,1168.8
444,Avon Products,AVP,Consumer Defensive,,5853,-107.6
445,Terex,TEX,Industrials,Farm & Heavy Construction Machinery,5841,-176.1
446,NVR,NVR,Consumer Cyclical,Residential Construction,5835,425.3
447,Dana,DAN,Consumer Cyclical,Auto Parts,5826,640
448,Realogy Holdings,RLGY,Real Estate,,5810,213
449,American Tower,AMT,Real Estate,REIT - Specialty,5786,956.4
450,Packaging Corp. of America,PKG,Consumer Cyclical,Packaging & Containers,5779,449.6
451,Citizens Financial Group,CFG,Financial Services,Banks - Regional,5763,1045
452,United Rentals,URI,Industrials,Rental & Leasing Services,5762,566
453,Clorox,CLX,Consumer Defensive,Household & Personal Products,5761,648
454,Genesis Healthcare,GENN,Healthcare,Medical Care Facilities,5733,-64
455,M&T Bank Corp.,MTB,Financial Services,Banks - Regional,5722,1315.1
456,Ingredion,INGR,Consumer Defensive,Packaged Foods,5704,484.9
457,UGI,UGI,Utilities,Utilities - Regulated Gas,5686,364.7
458,Owens Corning,OC,Industrials,Building Products & Equipment,5677,393
459,S&P Global,SPGI,Financial Services,Financial Data & Stock Exchanges,5661,2106
460,Markel,MKL,Financial Services,Insurance - Property & Casualty,5612,455.7
461,Wyndham Worldwide,WH,Consumer Cyclical,Lodging,5599,611
462,Arthur J. Gallagher,AJG,Financial Services,Insurance Brokers,5595,414.4
463,Burlington Stores,BURL,Consumer Cyclical,Apparel Retail,5591,215.9
464,First American Financial,FAF,Financial Services,Insurance - Specialty,5576,343
465,Symantec,SYMC,Technology,,5568,2488
466,Patterson,PDCO,Healthcare,Medical Distribution,5555,187.2
467,Olin,OLN,Basic Materials,Specialty Chemicals,5551,-3.9
468,NetApp,NTAP,Technology,Computer Hardware,5546,229
469,Raymond James Financial,RJF,Financial Services,Capital Markets,5520,529.4
470,TravelCenters of America,TA,Consumer Cyclical,,5511,-2
471,Fiserv,FISV,Technology,,5505,930
472,Host Hotels & Resorts,HST,Real Estate,REIT - Hotel & Motel,5488,762
473,Insight Enterprises,NSIT,Technology,Electronics & Computer Distribution,5486,84.7
474,Mattel,MAT,Consumer Cyclical,Leisure,5457,318
475,AmTrust Financial Services,AAFS,Financial Services,,5451,411
476,Cincinnati Financial,CINF,Financial Services,Insurance - Property & Casualty,5449,590.7
477,Simon Property Group,SPG,Real Estate,REIT - Retail,5435,1838.9
478,Western Union,WU,Financial Services,Credit Services,5423,253.2
479,KeyCorp,KEY,Financial Services,Banks - Regional,5422,791
480,Delek US Holdings,DK,Energy,Oil & Gas Refining & Marketing,5414,-153.7
481,Booz Allen Hamilton Holding,BAH,Industrials,Consulting Services,5406,294.1
482,Chemours,CC,Basic Materials,Specialty Chemicals,5400,7
483,Western & Southern Financial Group,,Financial Services,,5398,241.2
484,Celanese,CE,Basic Materials,Chemicals,5389,900
485,Windstream Holdings,WINMQ,Communication Services,,5387,-383.5
486,Seaboard,SEB,Industrials,Conglomerates,5379,312
487,Essendant,,Industrials,,5369,63.9
488,Apache,APA,Energy,Oil & Gas E&P,5354,-1405
489,Airgas,ARG,Basic Materials,,5314,337.5
490,Kelly Services,KELYA,Industrials,Staffing & Employment Services,5277,120.8
491,Liberty Media,LSXMA,Communication Services,Broadcasting,5276,680
492,Rockwell Collins,,Industrials,,5259,728
493,Robert Half International,RHI,Industrials,Staffing & Employment Services,5250,343.4
494,CH2M Hill,,Industrials,,5236,15
495,Big Lots,BIG,Consumer Defensive,Discount Stores,5200,152.8
496,Michaels Cos.,MIK,Consumer Cyclical,,5197,378.2
497,Toll Brothers,TOL,Consumer Cyclical,Residential Construction,5170,382.1
498,Yahoo,,Communication Services,,5169,-214.3
499,Vistra Energy,VST,Utilities,Utilities - Independent Power Producers,5164,
500,ABM Industries,ABM,Industrials,Specialty Business Services,5145,57.2
