Rank,Name,Ticker,Sector,Industry,Revenue,Profit
356,Raymond James Financial,RJF,Financial Services,Capital Markets,"$9,910","$1,403"
357,EMCOR Group,EME,Industrials,Engineering & Construction,"$9,904",$384
358,Eversource Energy,ES,Utilities,Utilities - Regulated Electric,"$9,863","$1,221"
359,Yum China Holdings,YUMC,Consumer Cyclical,Restaurants,"$9,853",$990
360,Asbury Automotive Group,ABG,Consumer Cyclical,Auto & Truck Dealerships,"$9,838",$532
361,Owens & Minor,OMI,Healthcare,Medical Distribution,"$9,785",$222
362,Public Service Enterprise Group,PEG,Utilities,Utilities - Regulated Electric,"$9,722",-$648
363,United Rentals,URI,Industrials,Rental & Leasing Services,"$9,716","$1,386"
364,MGM Resorts International,MGM,Consumer Cyclical,Resorts & Casinos,"$9,680","$1,254"
365,Ryder System,R,Industrials,Rental & Leasing Services,"$9,663",$519
366,Intuit,INTU,Technology,Software - Application,"$9,633","$2,062"
367,Cincinnati Financial,CINF,Financial Services,Insurance - Property & Casualty,"$9,630","$2,946"
368,Erie Insurance Group,,,,"$9,620","$1,130"
369,Univar Solutions,UNVR,,,"$9,536",$461
370,Huntington Ingalls Industries,HII,Industrials,Aerospace & Defense,"$9,524",$544
371,W.R. Berkley,WRB,Financial Services,Insurance - Property & Casualty,"$9,456","$1,023"
372,Western & Southern Financial Group,,,,"$9,442",$361
373,Insight Enterprises,NSIT,Technology,Electronics & Computer Distribution,"$9,436",$219
374,News Corp.,NWSA,Communication Services,Entertainment,"$9,358",$330
375,American Tower,AMT,Real Estate,REIT - Specialty,"$9,357","$2,568"
376,Old Republic International,ORI,Financial Services,Insurance - Diversified,"$9,342","$1,534"
377,Burlington Stores,BURL,Consumer Cyclical,Apparel Retail,"$9,322",$409
378,Avis Budget Group,CAR,Industrials,Rental & Leasing Services,"$9,313","$1,285"
379,ODP,ODP,Consumer Cyclical,Specialty Retail,"$9,267",-$208
380,VF,VFC,Consumer Cyclical,Apparel Manufacturing,"$9,239",$408
381,Bed Bath & Beyond,BBBY,,,"$9,233",-$151
382,Seaboard,SEB,Industrials,Conglomerates,"$9,229",$570
383,First American Financial,FAF,Financial Services,Insurance - Specialty,"$9,221","$1,241"
384,Intercontinental Exchange,ICE,Financial Services,Financial Data & Stock Exchanges,"$9,168","$4,058"
385,PVH,PVH,Consumer Cyclical,Apparel Manufacturing,"$9,155",$952
386,Apollo Global Management,APO,Financial Services,Asset Management,"$9,124","$1,839"
387,Jefferies Financial Group,JEF,Financial Services,Capital Markets,"$9,040","$1,674"
388,Hershey,HSY,Consumer Defensive,Confectioners,"$8,971","$1,478"
389,NVR,NVR,Consumer Cyclical,Residential Construction,"$8,970","$1,237"
390,Foot Locker,FL,Consumer Cyclical,Apparel Retail,"$8,958",$893
391,Dana,DAN,Consumer Cyclical,Auto Parts,"$8,945",$197
392,SpartanNash,SPTN,Consumer Defensive,Food Distribution,"$8,931",$74
393,Olin,OLN,Basic Materials,Specialty Chemicals,"$8,911","$1,297"
394,Chewy,CHWY,Consumer Cyclical,Internet Retail,"$8,891",-$74
395,Jackson Financial,JXN,Financial Services,Insurance - Life,"$8,848","$3,183"
396,Activision Blizzard,ATVI,,,"$8,803","$2,699"
397,Toll Brothers,TOL,Consumer Cyclical,Residential Construction,"$8,790",$834
398,Carlyle Group,CG,Financial Services,Asset Management,"$8,782","$2,975"
399,Graybar Electric,,,,"$8,767",$262
400,Ovintiv,OVV,Energy,Oil & Gas E&P,"$8,658","$1,416"
401,UFP Industries,UFPI,Basic Materials,Lumber & Wood Production,"$8,636",$536
402,Ulta Beauty,ULTA,Consumer Cyclical,Specialty Retail,"$8,631",$986
403,Constellation Brands,STZ,Consumer Defensive,Beverages - Wineries & Distilleries,"$8,615","$1,998"
404,Expedia Group,EXPE,Consumer Cyclical,Travel Services,"$8,598",$12
405,CommScope Holding,COMM,Technology,Communication Equipment,"$8,587",-$463
406,Celanese,CE,Basic Materials,Chemicals,"$8,537","$1,890"
407,Global Payments,GPN,Industrials,Specialty Business Services,"$8,524",$966
408,Owens Corning,OC,Industrials,Building Products & Equipment,"$8,498",$995
409,Campbell Soup,CPB,Consumer Defensive,Packaged Foods,"$8,476","$1,002"
410,Huntsman,HUN,Basic Materials,Chemicals,"$8,453","$1,045"
411,Franklin Resources,BEN,Financial Services,Asset Management,"$8,426","$1,831"
412,Avery Dennison,AVY,Consumer Cyclical,Packaging & Containers,"$8,408",$740
413,Masco,MAS,Industrials,Building Products & Equipment,"$8,375",$410
414,CenterPoint Energy,CNP,Utilities,Utilities - Regulated Electric,"$8,352","$1,486"
415,Fifth Third Bancorp,FITB,Financial Services,Banks - Regional,"$8,329","$2,770"
416,WEC Energy Group,WEC,Utilities,Utilities - Regulated Electric,"$8,316","$1,300"
417,S&P Global,SPGI,Financial Services,Financial Data & Stock Exchanges,"$8,297","$3,024"
418,FM Global,,,,"$8,275","$2,842"
419,Polaris,PII,Consumer Cyclical,Recreational Vehicles,"$8,252",$494
420,Williams-Sonoma,WSM,Consumer Cyclical,Specialty Retail,"$8,246","$1,126"
421,Autoliv,ALV,Consumer Cyclical,Auto Parts,"$8,230",$435
422,Arthur J. Gallagher,AJG,Financial Services,Insurance Brokers,"$8,209",$907
423,Motorola Solutions,MSI,Technology,Communication Equipment,"$8,171","$1,245"
424,Zillow Group,ZG,Communication Services,Internet Content & Information,"$8,147",-$528
425,Opendoor Technologies,OPEN,Real Estate,Real Estate Services,"$8,021",-$662
426,J.M. Smucker,SJM,Consumer Defensive,Packaged Foods,"$8,003",$876
427,Realogy Holdings,RLGY,,,"$7,983",$343
428,Oshkosh,OSK,Industrials,Farm & Heavy Construction Machinery,"$7,953",$409
429,MasTec,MTZ,Industrials,Engineering & Construction,"$7,952",$329
430,GXO Logistics,GXO,Industrials,Integrated Freight & Logistics,"$7,940",$153
431,APA,APA,Energy,Oil & Gas E&P,"$7,928",$973
432,Boise Cascade,BCC,Basic Materials,Building Materials,"$7,926",$713
433,Dover,DOV,Industrials,Specialty Industrial Machinery,"$7,907","$1,124"
434,Genworth Financial,GNW,Financial Services,Insurance - Life,"$7,882",$904
435,Bath & Body Works,BBWI,Consumer Cyclical,Specialty Retail,"$7,882","$1,334"
436,Booz Allen Hamilton Holding,BAH,Industrials,Consulting Services,"$7,859",$609
437,Coinbase Global,COIN,Financial Services,Financial Data & Stock Exchanges,"$7,839","$3,624"
438,Zimmer Biomet Holdings,ZBH,Healthcare,Medical Devices,"$7,836",$402
439,Westinghouse Air Brake Technologies,WAB,Industrials,Railroads,"$7,822",$558
440,Zoetis,ZTS,Healthcare,Drug Manufacturers - Specialty & Generic,"$7,776","$2,037"
441,Packaging Corp. of America,PKG,Consumer Cyclical,Packaging & Containers,"$7,730",$841
442,LPL Financial Holdings,LPLA,Financial Services,Capital Markets,"$7,721",$460
443,T. Rowe Price,TROW,Financial Services,Asset Management,"$7,672","$3,083"
444,Fortune Brands Home & Security,FBHS,,,"$7,656",$772
445,Casey's General Stores,CASY,Consumer Cyclical,Specialty Retail,"$7,654",$313
446,A-Mark Precious Metals,AMRK,Financial Services,Capital Markets,"$7,613",$160
447,Hess,HES,Energy,Oil & Gas E&P,"$7,583",$559
448,Vertex Pharmaceuticals,VRTX,Healthcare,Biotechnology,"$7,574","$2,342"
449,KeyCorp,KEY,Financial Services,Banks - Regional,"$7,561","$2,625"
450,Chipotle Mexican Grill,CMG,Consumer Cyclical,Restaurants,"$7,547",$653
451,CMS Energy,CMS,Utilities,Utilities - Regulated Electric,"$7,538","$1,353"
452,Arconic,ARNC,,,"$7,504",-$397
453,Taylor Morrison Home,TMHC,Consumer Cyclical,Residential Construction,"$7,501",$663
454,American Financial Group,AFG,Financial Services,Insurance - Property & Casualty,"$7,462","$1,995"
455,UGI,UGI,Utilities,Utilities - Regulated Gas,"$7,447","$1,467"
456,Science Applications International,SAIC,Technology,Information Technology Services,"$7,394",$277
457,Avantor,AVTR,Basic Materials,Specialty Chemicals,"$7,386",$573
458,Hanesbrands,HBI,Consumer Cyclical,Apparel Manufacturing,"$7,348",$77
459,Clorox,CLX,Consumer Defensive,Household & Personal Products,"$7,341",$710
460,KBR,KBR,Industrials,Engineering & Construction,"$7,339",$18
461,TravelCenters of America,TA,,,"$7,337",$59
462,Hertz Global Holdings,HTZ,Industrials,Rental & Leasing Services,"$7,336",$366
463,Analog Devices,ADI,Technology,Semiconductors,"$7,318","$1,390"
464,Securian Financial Group,,,,"$7,317",$312
465,Darden Restaurants,DRI,Consumer Cyclical,Restaurants,"$7,196",$629
466,NCR,NCR,,,"$7,156",$97
466,Graphic Packaging Holding,GPK,Consumer Cyclical,Packaging & Containers,"$7,156",$204
468,Brighthouse Financial,BHF,Financial Services,Insurance - Life,"$7,142",-$108
469,PPL,PPL,Utilities,Utilities - Regulated Electric,"$7,127","-$1,480"
470,Cintas,CTAS,Industrials,Specialty Business Services,"$7,116","$1,111"
471,Xerox Holdings,XRX,Technology,Information Technology Services,"$7,038",-$455
472,Rockwell Automation,ROK,Industrials,Specialty Industrial Machinery,"$6,997","$1,358"
473,Citizens Financial Group,CFG,Financial Services,Banks - Regional,"$6,986","$2,319"
474,KLA,KLAC,Technology,Semiconductor Equipment & Materials,"$6,919","$2,078"
475,Camping World Holdings,CWH,Consumer Cyclical,Auto & Truck Dealerships,"$6,914",$279
476,Ingredion,INGR,Consumer Defensive,Packaged Foods,"$6,894",$117
477,Veritiv,VRTV,,,"$6,851",$145
478,Beacon Roofing Supply,BECN,Industrials,Industrial Distribution,"$6,820",$243
479,Diamondback Energy,FANG,Energy,Oil & Gas E&P,"$6,797","$2,182"
480,Victoria's Secret,VSCO,Consumer Cyclical,Apparel Retail,"$6,785",$646
481,Academy Sports and Outdoors,ASO,Consumer Cyclical,Specialty Retail,"$6,773",$671
482,Sanmina,SANM,Technology,Electronic Components,"$6,757",$269
483,ON Semiconductor,ON,Technology,Semiconductors,"$6,740","$1,010"
484,Commercial Metals,CMC,Basic Materials,Steel,"$6,730",$413
485,EnLink Midstream,ENLC,Energy,Oil & Gas Midstream,"$6,686",$22
486,Southwestern Energy,SWN,Energy,Oil & Gas E&P,"$6,667",-$25
487,Equinix,EQIX,Real Estate,REIT - Specialty,"$6,636",$500
488,Dillard's,DDS,Consumer Cyclical,Department Stores,"$6,624",$863
489,Regions Financial,RF,Financial Services,Banks - Regional,"$6,605","$2,521"
490,Yum Brands,YUM,Consumer Cyclical,Restaurants,"$6,584","$1,575"
491,Landstar System,LSTR,Industrials,Integrated Freight & Logistics,"$6,540",$382
492,CF Industries Holdings,CF,Basic Materials,Agricultural Inputs,"$6,538",$917
493,Northern Trust,NTRS,Financial Services,Asset Management,"$6,488","$1,545"
494,Robert Half International,RHI,Industrials,Staffing & Employment Services,"$6,461",$599
495,Compass,,,,"$6,421",-$494
496,Hasbro,HAS,Consumer Cyclical,Leisure,"$6,420",$429
497,Roper Technologies,ROP,Technology,Software - Application,"$6,416","$1,153"
498,ARKO,ARKO,Consumer Cyclical,Specialty Retail,"$6,413",$59
499,Frontier Communications,FYBR,Communication Services,Telecom Services,"$6,411",
500,Ameren,AEE,Utilities,Utilities - Regulated Electric,"$6,394",$990
