Rank,Name,Ticker,Sector,Industry,Revenue,Profit,m1-o,m1-c,m2-o,m2-c,m3-o,m3-c,m4-o,m4-c,m5-o,m5-c,m6-o,m6-c,m7-o,m7-c,m8-o,m8-c,m9-o,m9-c,m10-o,m10-c,m11-o,m11-c,m12-o,m12-c,ur-1,ur-2,ur-3,ur-4,ur-5,ur-6,ur-7,ur-8,ur-9,ur-10,ur-11,ur-12,gdp-1,gdp-2,gdp-3,gdp-4,gdp-5,gdp-6,gdp-7,gdp-8,gdp-9,gdp-10,gdp-11,gdp-12
250,L3Harris Technologies,LHX,Industrials,Aerospace & Defense,"12,856.00","1,333.00",198.43,221.33,221.75,197.73,197.9,180.12,171.99,193.7,190.78,199.45,197.27,169.67,171.44,168.33,170,180.74,179.25,169.84,172,161.11,164.24,191.99,193.45,189.02,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
251,DISH Network,DISH,,,"12,807.70","1,399.50",,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
252,Lithia Motors,LAD,Consumer Cyclical,Auto & Truck Dealerships,"12,672.70",271.5,147.74,135.64,136.86,119.16,119.43,81.79,78.06,110.56,107.12,120.59,121.56,151.33,151.95,229.15,231.1,248.96,247.91,227.94,235,229.57,233.29,289.3,292.97,292.67,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
253,DTE Energy,DTE,Utilities,Utilities - Regulated Electric,"12,669.00","1,169.00",130,132.61,132.94,111.67,113.07,94.97,92.02,103.74,102.27,107.57,107.58,107.5,107.47,115.63,115.31,118.67,118.05,115.04,114.84,123.42,124.87,125.81,127,121.41,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
254,American Family Insurance Group,,,,"12,633.20",455.9,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
255,Farmers Insurance Exchange,,,,"12,592.50",55.3,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
256,Consolidated Edison,ED,Utilities,Utilities - Regulated Electric,"12,574.00","1,343.00",90.55,94,94.16,78.82,79.59,78,75.71,78.8,78.35,75.06,74.97,71.93,71.93,76.83,76.55,71.34,70.88,77.8,78.05,78.49,79.39,76.25,76.66,72.27,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
257,LKQ,LKQ,Consumer Cyclical,Auto Parts,"12,506.10",541.3,35.92,32.685,33.1,29.58,29.57,20.51,19.34,26.15,25.4,27.46,27.53,26.2,26.15,28.19,28.17,31.74,31.48,27.73,28.085,31.99,32.49,35.22,35.76,35.24,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
258,Sempra Energy,SRE,Utilities,Utilities - Diversified,"12,443.00","2,197.00",75.665,80.32,80.645,69.89,70.23,56.495,54.175,61.925,61.025,63.155,63.15,58.615,59.665,62.23,62.05,61.825,61.52,59.18,59.69,62.68,63.5,63.74,64.28,63.705,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
259,Edison International,EIX,Utilities,Utilities - Regulated Electric,"12,347.00","1,284.00",74.71,76.55,76.76,67.19,67.53,54.79,52.27,58.71,57.5,58.11,58.28,54.31,54.3,55.67,55.33,52.48,52.15,50.84,50.8,56.04,56.4,61.36,61.88,62.82,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
260,CenterPoint Energy,CNP,Utilities,Utilities - Regulated Electric,"12,301.00",791,27.33,26.48,26.53,23.02,23.08,15.45,14.45,17.03,16.68,17.78,17.78,18.67,18.7,19.01,18.94,20.07,19.85,19.35,19.44,21.13,21.42,23.19,23.38,21.64,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
261,Quanta Services,PWR,Industrials,Engineering & Construction,"12,112.20",402,41.07,39.15,39.39,38.13,37.73,31.73,30.28,36.36,35.73,36.93,36.98,39.23,39.38,39.97,40.29,51.25,51.19,52.86,53.42,62.43,63.65,68.34,69.42,72.02,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
262,Murphy USA,MUSA,Consumer Cyclical,Specialty Retail,"12,101.30",154.8,117.26,102.17,103.01,97.5,98.06,84.36,82.47,106.8,105.01,116.1,116.24,112.59,112.49,132.41,133.67,134.86,135.26,128.27,128.17,122.29,123.88,128.2,126.74,130.87,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
263,Expedia Group,EXPE,Consumer Cyclical,Travel Services,"12,067.00",565,108.87,108.45,108.96,98.62,97.72,56.27,52.86,70.98,68.14,79.48,79.5,82.2,83.21,81.01,81.1,98.15,97.6,91.69,92.55,94.15,95.05,124.49,126.79,132.4,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
264,Group 1 Automotive,GPI,Consumer Cyclical,Auto & Truck Dealerships,"12,043.80",174,100.63,100.77,101.81,85.23,85.77,44.26,42.15,56.59,54.31,62.94,63.43,65.97,65.99,84.02,85.98,86.44,85.62,88.39,89.19,106.08,108.23,118.81,121.14,131.14,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
265,Bed Bath & Beyond,BBBY,,,"12,028.80",-137.2,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
266,Unum Group,UNM,Financial Services,Insurance - Life,"11,998.90","1,100.30",29.37,26.69,26.84,23.31,23.51,15.01,13.98,17.45,16.72,15.15,15.12,16.59,16.6,17.23,17.23,18.48,18.3,16.83,17.01,17.66,18.11,22.23,22.99,22.94,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
267,CSX,CSX,Industrials,Railroads,"11,937.00","3,331.00",24.2733,25.4467,25.7267,23.4833,23.44,19.1,18.0333,22.0767,21.8633,23.86,23.66,23.2467,23.2867,23.78,23.7308,25.4867,25.4033,25.89,26.1167,26.3133,26.775,30.0167,30.3067,30.25,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
268,AutoZone,AZO,Consumer Cyclical,Specialty Retail,"11,863.70","1,617.20",1194.86,1057.96,1062.13,1032.51,1042,846,809.78,1020.32,1001.05,1147.86,1145.48,1128.12,1125.22,1207.42,1212.69,1196.31,1198.35,1177.64,1181.06,1128.98,1138.55,1137.65,1148.23,1185.44,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
269,Pacific Life,,,,"11,847.00",725,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
270,Vistra Energy,VST,Utilities,Utilities - Independent Power Producers,"11,809.00",928,23.08,22.52,22.53,19.23,19.3,15.96,15.27,19.54,19.16,20.44,20.34,18.62,18.62,18.66,18.63,19.23,19.11,18.86,18.94,17.37,17.59,18.68,18.75,19.66,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
271,Charles Schwab,SCHW,Financial Services,Capital Markets,"11,785.00","3,704.00",47.76,45.55,45.86,40.75,40.9,33.62,31.83,37.72,36.7,35.91,36.04,33.74,33.68,33.15,33.28,35.53,35.16,36.23,36.91,41.11,41.27,48.78,50.08,53.04,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
272,Crown Holdings,CCK,Consumer Cyclical,Packaging & Containers,"11,665.00",510,72.85,74.03,74.08,70.5,71.06,58.04,55.57,64.41,63.17,65.43,65.35,65.13,65.33,71.58,72,76.85,76.93,76.86,77.22,85.8,87.07,94.25,95.88,100.2,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
273,Ally Financial,ALLY,Financial Services,Credit Services,"11,618.00","1,715.00",30.7,32.03,32.17,25.07,25.22,14.43,13.38,16.39,15.73,17.44,17.59,19.83,19.91,20.1,20.15,22.88,22.67,25.07,25.32,26.68,27.11,29.65,30.57,35.66,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
274,Laboratory Corp. of America,LH,Healthcare,Diagnostics & Research,"11,554.80",823.8,169.96,175.4,176.55,175.69,176.6,126.39,119.81,164.45,160.75,175.32,174.07,166.11,165.98,192.92,192.43,175.75,175.65,188.27,189.12,199.77,204.39,199.84,201.18,203.55,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
275,Live Nation Entertainment,LYV,Communication Services,Entertainment,"11,548.00",69.9,72,68.16,68.6,60.77,61.1,45.46,42.29,44.87,43.5,49.16,48.89,44.33,44.86,46.81,46.68,56.8,56.11,53.88,54.37,48.8,49.39,65.65,66.56,73.48,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
276,Xcel Energy,XEL,Utilities,Utilities - Regulated Electric,"11,529.00","1,372.00",63.55,69.19,69.65,62.32,62.22,60.3,58.36,63.56,63.18,65.03,65.3883,62.5,62.35,69.04,68.75,69.475,69.07,69.01,69.41,70.03,71.05,67.36,67.62,66.67,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
277,Corning,GLW,Technology,Electronic Components,"11,503.00",960,29.32,26.69,26.84,23.86,24.04,20.54,19.52,22.01,21.5,22.79,22.75,25.9,26.06,31,31.08,32.46,32.29,32.41,32.75,31.97,32.32,37.42,37.79,36,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
278,W.W. Grainger,GWW,Industrials,Industrial Distribution,"11,486.00",849,339.75,302.67,305.7,277.54,279.36,248.5,240,275.58,271.05,309.62,309.06,314.16,314.46,341.53,342.92,365.43,364.25,356.77,358.17,350.02,354.24,418.3,424.33,408.34,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
279,Ball,BALL,Consumer Cyclical,Packaging & Containers,"11,474.00",566,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
280,Fox,FOXA,Communication Services,Entertainment,"11,389.00","1,595.00",37.41,37.08,37.3,30.74,30.73,23.63,22.67,25.87,25.43,29.17,29.13,26.82,26.92,25.77,25.77,27.86,26.8,27.83,27.96,26.52,26.66,28.84,29.12,29.12,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
281,Universal Health Services,UHS,Healthcare,Medical Care Facilities,"11,378.30",814.9,144.26,137.11,137.98,123.74,124.4,99.08,93.91,105.69,102.98,105.45,105,92.89,93.31,109.9,110.3,110.35,109.45,107.02,107.12,109.55,111.51,130.58,133.05,137.5,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
282,Baxter International,BAX,Healthcare,Medical Instruments & Supplies,"11,362.00","1,001.00",85,89.22,89.98,83.47,83.37,81.19,78.77,88.78,88.51,90.01,89.61,86.1,86.47,86.38,86.96,87.07,86.9,80.42,82.02,77.57,78.15,76.07,76.61,80.24,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
283,Norfolk Southern,NSC,Industrials,Railroads,"11,296.00","2,722.00",195.05,208.21,209.92,182.35,183.74,146,138.69,171.1,168.63,178.29,178.12,175.57,175.76,192.21,192.38,212.53,212.43,213.99,215.73,209.12,211.84,237.02,240.4,237.61,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
284,Navistar International,NAV,,,"11,251.00",221,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
285,Adobe,ADBE,Technology,Software - Infrastructure,"11,171.30","2,951.50",330,351.14,353.41,345.12,349.81,318.24,307,353.64,347.24,386.6,387.08,435.31,434.8,444.32,449.84,513.39,515,490.43,497.4252,447.1,451,478.47,482.01,500.12,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
286,J.C. Penney,,,,"11,167.00",-268,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
287,Discovery,DISCA,,,"11,144.00","2,069.00",,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
288,Keurig Dr Pepper,KDP,Consumer Defensive,Beverages - Non-Alcoholic,"11,120.00","1,254.00",28.89,28.53,28.48,27.88,27.9,24.27,23.7,26.46,26.25,27.92,28.18,28.4,28.36,30.59,30.01,29.83,29.92,27.6,27.59,26.9,27.3,30.45,30.62,32,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
289,Leidos Holdings,LDOS,Technology,Information Technology Services,"11,094.00",667,98.44,100.47,101.67,102.65,104.28,91.65,88.1,98.81,97.03,105.29,105.19,93.67,93.73,95.16,95.36,90.49,90.06,89.15,89.83,83,84.95,100.7,101.14,105.12,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
290,IQVIA Holdings,IQV,Healthcare,Diagnostics & Research,"11,088.00",191,155.23,155.25,156.6,139.49,140.73,107.86,102.02,142.59,139.05,149.52,149.1,141.88,141.98,158.39,159.07,163.75,164,157.63,159.16,153.99,156.21,168.99,170.62,179.17,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
291,Reliance Steel & Aluminum,RS,Basic Materials,Steel,"10,973.80",701.5,120.85,114.8,115.33,102.29,102.83,87.59,83.98,89.58,87.46,97,97.33,94.93,95.53,98.26,99.22,104.87,105.06,102.04,102.51,108.99,110.43,117.8,120.15,119.75,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
292,Nvidia,NVDA,Technology,Semiconductors,"10,918.00","2,796.00",59.6875,59.1075,58.925,67.5175,69.225,65.9,63.9125,73.07,71.0875,88.755,88.3325,94.9775,95.2075,106.1475,107.325,133.745,134.8,135.305,137.58,125.34,126.5775,134.015,134.9225,130.55,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
293,Entergy,ETR,Utilities,Utilities - Regulated Electric,"10,878.70","1,241.20",119.83,131.52,131.91,116.91,117.4,93.97,89.97,95.51,94.56,101.82,101.62,93.81,93.77,105.13,105.13,99.14,98.95,98.53,98.82,101.22,102.78,108.85,109.68,99.84,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
294,FirstEnergy,FE,Utilities,Utilities - Regulated Electric,"10,850.00",912,48.56,50.79,50.96,44.53,44.79,40.07,38.33,41.27,40.88,42.26,42.13,38.78,38.87,29,28.9,28.59,28.32,28.71,28.8,29.72,30.05,26.56,26.46,30.61,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
295,eBay,EBAY,Consumer Cyclical,Internet Retail,"10,800.00","1,786.00",36.41,33.56,33.75,34.64,34.62,30.06,29.34,39.83,38.78,45.54,45.4,52.45,52.71,55.28,55.69,54.78,54.9539,52.1,52.37,47.63,48.19,50.43,50.5,50.25,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
296,Boston Scientific,BSX,Healthcare,Medical Devices,"10,735.00","4,700.00",45.5,41.87,42.17,37.39,37.6,32.63,31.62,37.48,36.95,37.99,37.71,35.11,35.17,38.57,38.69,41.02,40.7,38.21,38.56,34.27,34.66,33.15,33.5,35.95,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
297,Office Depot,ODP,Consumer Cyclical,Specialty Retail,"10,647.00",99,27.5,22.2,22.5,23.5,23.3,16.4,16.1,22.2,21.4,24.7,25,23.5,20.95,22.07,22.14,23.38,23.41,19.45,19.41,19.5,19.85,28.67,29.22,29.3,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
298,Molson Coors Beverage,TAP,Consumer Defensive,Beverages - Brewers,"10,579.40",241.7,54.25,55.58,55.75,49.61,49.61,39.01,37.03,41.01,40.31,37.96,38.15,34.36,34.53,37.52,37.54,37.64,37.45,33.56,33.5,35.26,35.5,46,46.5,45.19,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
299,Steel Dynamics,STLD,Basic Materials,Steel,"10,465.00",671.1,34.4,29.88,30.18,26.63,26.61,22.54,21.61,24.27,23.82,26.56,26.6,26.09,26.17,27.41,27.55,29.52,29.48,28.63,28.68,31.48,32.15,36.21,37.22,36.87,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
300,Mutual of Omaha Insurance,,,,"10,455.70",271.5,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
301,Sonic Automotive,SAH,Consumer Cyclical,Auto & Truck Dealerships,"10,454.30",144.1,31.17,31.63,31.87,28,28.04,13.28,12.46,21.43,21,26.28,26.35,31.91,31.95,38.12,38.59,42.26,41.97,40.16,40.64,36.06,36.51,40.38,41.07,38.57,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
302,Alcoa,AA,Basic Materials,Aluminum,"10,433.00","-1,125.00",21.86,13.95,14.01,13.87,14.02,6.16,5.96,8.15,7.86,9.21,9.21,11.24,11.18,13,13.08,14.62,14.64,11.63,11.69,12.92,13.1,19.9,20.48,23.05,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
303,Fidelity National Information Services,FIS,Technology,Information Technology Services,"10,333.00",298,139.87,143.66,145.1,139.72,140.06,121.64,116.28,131.89,128.58,138.83,138.91,134.09,134.54,146.31,147.12,150.85,150.75,147.21,148.99,124.59,125.75,148.41,149.72,141.46,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
304,Henry Schein,HSIC,Healthcare,Medical Distribution,"10,305.30",694.7,67.19,68.94,69.44,60.94,60.99,50.52,50.67,54.56,53.6,60.72,60.71,58.39,58.61,68.73,68.99,66.44,66.38,58.78,59.13,63.58,63.66,64.31,65.19,66.86,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
305,Republic Services,RSG,Industrials,Waste Management,"10,299.40","1,073.30",89.72,95.05,95.39,90.26,90.9,75.06,72.87,78.34,77.31,85.46,85.47,82.05,82.32,87.25,87.42,92.72,92.33,93.35,93.67,88.17,88.99,96.72,97.58,96.3,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
306,Liberty Media,LSXMA,Communication Services,Broadcasting,"10,292.00",106,48.46,48.57,48.69,44.67,44.78,31.69,30.49,33.71,33.2,36.5,36.67,34.52,34.52,34.79,34.85,36.31,36.13,33.17,33.3,34.57,34.85,40.94,41.73,43.19,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
307,Peter Kiewit Sons',,,,"10,283.00",419,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
308,Interpublic Group,IPG,Communication Services,Advertising Agencies,"10,221.30",656,23.27,22.7,22.83,21.36,21.36,16.19,15.25,16.98,16.61,17.11,17.13,17.16,17.2,18.05,18.11,17.76,17.67,16.67,16.8,18.09,18.3,22.28,22.62,23.52,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
309,PulteGroup,PHM,Consumer Cyclical,Residential Construction,"10,213.00","1,016.70",38.87,44.65,44.8,40.2,40.49,22.32,20.89,28.27,27.41,33.97,34.15,34.03,34.17,43.6,43.87,44.59,44.53,46.29,46.85,40.76,41.65,43.63,43.87,43.12,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
